#    L    TT             EE             BB             TE             PP             TP             EP          
    75   0.192561E+04   0.391686E+00   0.000000E+00  -0.599909E+01   0.121810E-06   0.552188E-03  -0.100343E-05
    76   0.194764E+04   0.405706E+00   0.000000E+00  -0.648185E+01   0.121098E-06   0.544503E-03  -0.103938E-05
    77   0.197006E+04   0.419900E+00   0.000000E+00  -0.697681E+01   0.120384E-06   0.536935E-03  -0.102947E-05
    78   0.199290E+04   0.434294E+00   0.000000E+00  -0.748525E+01   0.119671E-06   0.529448E-03  -0.986236E-06
    79   0.201600E+04   0.448835E+00   0.000000E+00  -0.800328E+01   0.118958E-06   0.522005E-03  -0.922181E-06
    80   0.203945E+04   0.463526E+00   0.000000E+00  -0.853220E+01   0.118246E-06   0.514574E-03  -0.849806E-06
    81   0.206315E+04   0.478318E+00   0.000000E+00  -0.907237E+01   0.117534E-06   0.507131E-03  -0.780281E-06
    82   0.208719E+04   0.493233E+00   0.000000E+00  -0.962269E+01   0.116824E-06   0.499717E-03  -0.719488E-06
    83   0.211148E+04   0.508243E+00   0.000000E+00  -0.101826E+02   0.116116E-06   0.492384E-03  -0.671989E-06
    84   0.213612E+04   0.523345E+00   0.000000E+00  -0.107500E+02   0.115409E-06   0.485184E-03  -0.642340E-06
    85   0.216096E+04   0.538513E+00   0.000000E+00  -0.113260E+02   0.114705E-06   0.478170E-03  -0.635096E-06
    86   0.218607E+04   0.553757E+00   0.000000E+00  -0.119092E+02   0.114003E-06   0.471384E-03  -0.652822E-06
    87   0.221169E+04   0.569047E+00   0.000000E+00  -0.124991E+02   0.113304E-06   0.464818E-03  -0.690146E-06
    88   0.223736E+04   0.584396E+00   0.000000E+00  -0.130959E+02   0.112607E-06   0.458456E-03  -0.739719E-06
    89   0.226347E+04   0.599790E+00   0.000000E+00  -0.137012E+02   0.111913E-06   0.452278E-03  -0.794195E-06
    90   0.228987E+04   0.615191E+00   0.000000E+00  -0.143124E+02   0.111223E-06   0.446267E-03  -0.846237E-06
    91   0.231649E+04   0.630590E+00   0.000000E+00  -0.149304E+02   0.110535E-06   0.440407E-03  -0.889844E-06
    92   0.234347E+04   0.645972E+00   0.000000E+00  -0.155544E+02   0.109851E-06   0.434691E-03  -0.924350E-06
    93   0.237082E+04   0.661332E+00   0.000000E+00  -0.161844E+02   0.109170E-06   0.429113E-03  -0.950424E-06
    94   0.239831E+04   0.676630E+00   0.000000E+00  -0.168191E+02   0.108492E-06   0.423670E-03  -0.968733E-06
    95   0.242617E+04   0.691868E+00   0.000000E+00  -0.174591E+02   0.107818E-06   0.418356E-03  -0.979944E-06
    96   0.245410E+04   0.707031E+00   0.000000E+00  -0.181036E+02   0.107147E-06   0.413165E-03  -0.984721E-06
    97   0.248255E+04   0.722104E+00   0.000000E+00  -0.187521E+02   0.106480E-06   0.408094E-03  -0.983731E-06
    98   0.251130E+04   0.737079E+00   0.000000E+00  -0.194021E+02   0.105816E-06   0.403138E-03  -0.977638E-06
    99   0.254019E+04   0.751921E+00   0.000000E+00  -0.200568E+02   0.105156E-06   0.398290E-03  -0.967107E-06
   100   0.256945E+04   0.766629E+00   0.000000E+00  -0.207117E+02   0.104499E-06   0.393547E-03  -0.952801E-06
   101   0.259894E+04   0.781262E+00   0.000000E+00  -0.213696E+02   0.103846E-06   0.388903E-03  -0.935384E-06
   102   0.262902E+04   0.795672E+00   0.000000E+00  -0.220285E+02   0.103197E-06   0.384354E-03  -0.915518E-06
   103   0.265911E+04   0.809934E+00   0.000000E+00  -0.226891E+02   0.102552E-06   0.379895E-03  -0.893867E-06
   104   0.268949E+04   0.824048E+00   0.000000E+00  -0.233483E+02   0.101911E-06   0.375521E-03  -0.871091E-06
   105   0.272010E+04   0.837939E+00   0.000000E+00  -0.240077E+02   0.101274E-06   0.371227E-03  -0.847854E-06
   106   0.275101E+04   0.851683E+00   0.000000E+00  -0.246666E+02   0.100640E-06   0.367008E-03  -0.824815E-06
   107   0.278193E+04   0.865130E+00   0.000000E+00  -0.253234E+02   0.100011E-06   0.362860E-03  -0.802636E-06
   108   0.281329E+04   0.878355E+00   0.000000E+00  -0.259790E+02   0.993858E-07   0.358777E-03  -0.781978E-06
   109   0.284489E+04   0.891284E+00   0.000000E+00  -0.266318E+02   0.987650E-07   0.354754E-03  -0.763501E-06
   110   0.287664E+04   0.903918E+00   0.000000E+00  -0.272803E+02   0.981484E-07   0.350788E-03  -0.747865E-06
   111   0.290862E+04   0.916329E+00   0.000000E+00  -0.279261E+02   0.975361E-07   0.346873E-03  -0.735577E-06
   112   0.294083E+04   0.928445E+00   0.000000E+00  -0.285683E+02   0.969282E-07   0.343010E-03  -0.726537E-06
   113   0.297335E+04   0.940264E+00   0.000000E+00  -0.292055E+02   0.963246E-07   0.339198E-03  -0.720492E-06
   114   0.300601E+04   0.951712E+00   0.000000E+00  -0.298368E+02   0.957254E-07   0.335438E-03  -0.717187E-06
   115   0.303898E+04   0.962937E+00   0.000000E+00  -0.304622E+02   0.951305E-07   0.331729E-03  -0.716371E-06
   116   0.307202E+04   0.973716E+00   0.000000E+00  -0.310809E+02   0.945399E-07   0.328073E-03  -0.717790E-06
   117   0.310544E+04   0.984122E+00   0.000000E+00  -0.316921E+02   0.939536E-07   0.324468E-03  -0.721192E-06
   118   0.313908E+04   0.994305E+00   0.000000E+00  -0.322966E+02   0.933717E-07   0.320916E-03  -0.726324E-06
   119   0.317280E+04   0.100411E+01   0.000000E+00  -0.328920E+02   0.927940E-07   0.317417E-03  -0.732935E-06
   120   0.320673E+04   0.101340E+01   0.000000E+00  -0.334784E+02   0.922206E-07   0.313971E-03  -0.740771E-06
   121   0.324074E+04   0.102246E+01   0.000000E+00  -0.340556E+02   0.916516E-07   0.310577E-03  -0.749581E-06
   122   0.327490E+04   0.103100E+01   0.000000E+00  -0.346229E+02   0.910868E-07   0.307237E-03  -0.759113E-06
   123   0.330919E+04   0.103909E+01   0.000000E+00  -0.351803E+02   0.905264E-07   0.303950E-03  -0.769115E-06
   124   0.334364E+04   0.104681E+01   0.000000E+00  -0.357246E+02   0.899702E-07   0.300717E-03  -0.779334E-06
   125   0.337815E+04   0.105408E+01   0.000000E+00  -0.362582E+02   0.894184E-07   0.297538E-03  -0.789520E-06
   126   0.341280E+04   0.106097E+01   0.000000E+00  -0.367802E+02   0.888708E-07   0.294413E-03  -0.799421E-06
   127   0.344752E+04   0.106733E+01   0.000000E+00  -0.372899E+02   0.883275E-07   0.291342E-03  -0.808785E-06
   128   0.348231E+04   0.107332E+01   0.000000E+00  -0.377864E+02   0.877886E-07   0.288325E-03  -0.817361E-06
   129   0.351723E+04   0.107879E+01   0.000000E+00  -0.382689E+02   0.872539E-07   0.285364E-03  -0.824897E-06
   130   0.355222E+04   0.108373E+01   0.000000E+00  -0.387368E+02   0.867235E-07   0.282457E-03  -0.831143E-06
   131   0.358727E+04   0.108829E+01   0.000000E+00  -0.391914E+02   0.861974E-07   0.279605E-03  -0.835909E-06
   132   0.362246E+04   0.109232E+01   0.000000E+00  -0.396297E+02   0.856755E-07   0.276806E-03  -0.839254E-06
   133   0.365763E+04   0.109591E+01   0.000000E+00  -0.400540E+02   0.851579E-07   0.274059E-03  -0.841297E-06
   134   0.369287E+04   0.109904E+01   0.000000E+00  -0.404598E+02   0.846445E-07   0.271361E-03  -0.842159E-06
   135   0.372816E+04   0.110165E+01   0.000000E+00  -0.408501E+02   0.841353E-07   0.268711E-03  -0.841960E-06
   136   0.376337E+04   0.110373E+01   0.000000E+00  -0.412210E+02   0.836302E-07   0.266106E-03  -0.840821E-06
   137   0.379864E+04   0.110535E+01   0.000000E+00  -0.415750E+02   0.831292E-07   0.263545E-03  -0.838861E-06
   138   0.383389E+04   0.110646E+01   0.000000E+00  -0.419104E+02   0.826323E-07   0.261026E-03  -0.836201E-06
   139   0.386898E+04   0.110718E+01   0.000000E+00  -0.422265E+02   0.821394E-07   0.258546E-03  -0.832960E-06
   140   0.390420E+04   0.110731E+01   0.000000E+00  -0.425240E+02   0.816506E-07   0.256105E-03  -0.829259E-06
   141   0.393925E+04   0.110691E+01   0.000000E+00  -0.428008E+02   0.811657E-07   0.253700E-03  -0.825217E-06
   142   0.397437E+04   0.110605E+01   0.000000E+00  -0.430574E+02   0.806849E-07   0.251329E-03  -0.820954E-06
   143   0.400946E+04   0.110475E+01   0.000000E+00  -0.432940E+02   0.802079E-07   0.248990E-03  -0.816591E-06
   144   0.404439E+04   0.110292E+01   0.000000E+00  -0.435098E+02   0.797348E-07   0.246682E-03  -0.812246E-06
   145   0.407922E+04   0.110071E+01   0.000000E+00  -0.437040E+02   0.792657E-07   0.244403E-03  -0.808040E-06
   146   0.411418E+04   0.109791E+01   0.000000E+00  -0.438766E+02   0.788003E-07   0.242150E-03  -0.804093E-06
   147   0.414882E+04   0.109472E+01   0.000000E+00  -0.440261E+02   0.783388E-07   0.239922E-03  -0.800524E-06
   148   0.418337E+04   0.109101E+01   0.000000E+00  -0.441540E+02   0.778811E-07   0.237716E-03  -0.797452E-06
   149   0.421790E+04   0.108685E+01   0.000000E+00  -0.442588E+02   0.774271E-07   0.235532E-03  -0.794999E-06
   150   0.425219E+04   0.108231E+01   0.000000E+00  -0.443382E+02   0.769769E-07   0.233367E-03  -0.793282E-06
   151   0.428637E+04   0.107732E+01   0.000000E+00  -0.443953E+02   0.765304E-07   0.231219E-03  -0.792388E-06
   152   0.432031E+04   0.107181E+01   0.000000E+00  -0.444285E+02   0.760875E-07   0.229089E-03  -0.792262E-06
   153   0.435415E+04   0.106592E+01   0.000000E+00  -0.444354E+02   0.756483E-07   0.226977E-03  -0.792816E-06
   154   0.438781E+04   0.105965E+01   0.000000E+00  -0.444185E+02   0.752128E-07   0.224883E-03  -0.793961E-06
   155   0.442129E+04   0.105300E+01   0.000000E+00  -0.443767E+02   0.747808E-07   0.222807E-03  -0.795610E-06
   156   0.445443E+04   0.104598E+01   0.000000E+00  -0.443101E+02   0.743524E-07   0.220751E-03  -0.797674E-06
   157   0.448754E+04   0.103859E+01   0.000000E+00  -0.442172E+02   0.739276E-07   0.218713E-03  -0.800064E-06
   158   0.452039E+04   0.103089E+01   0.000000E+00  -0.440987E+02   0.735063E-07   0.216696E-03  -0.802692E-06
   159   0.455297E+04   0.102274E+01   0.000000E+00  -0.439545E+02   0.730885E-07   0.214698E-03  -0.805471E-06
   160   0.458536E+04   0.101429E+01   0.000000E+00  -0.437832E+02   0.726742E-07   0.212720E-03  -0.808312E-06
   161   0.461756E+04   0.100561E+01   0.000000E+00  -0.435861E+02   0.722633E-07   0.210763E-03  -0.811126E-06
   162   0.464948E+04   0.996563E+00   0.000000E+00  -0.433632E+02   0.718559E-07   0.208827E-03  -0.813825E-06
   163   0.468128E+04   0.987211E+00   0.000000E+00  -0.431130E+02   0.714519E-07   0.206912E-03  -0.816322E-06
   164   0.471265E+04   0.977633E+00   0.000000E+00  -0.428370E+02   0.710512E-07   0.205019E-03  -0.818528E-06
   165   0.474389E+04   0.967755E+00   0.000000E+00  -0.425328E+02   0.706540E-07   0.203148E-03  -0.820354E-06
   166   0.477485E+04   0.957725E+00   0.000000E+00  -0.422020E+02   0.702600E-07   0.201299E-03  -0.821714E-06
   167   0.480560E+04   0.947321E+00   0.000000E+00  -0.418451E+02   0.698694E-07   0.199473E-03  -0.822518E-06
   168   0.483592E+04   0.936914E+00   0.000000E+00  -0.414601E+02   0.694820E-07   0.197669E-03  -0.822679E-06
   169   0.486594E+04   0.926207E+00   0.000000E+00  -0.410468E+02   0.690979E-07   0.195889E-03  -0.822108E-06
   170   0.489568E+04   0.915424E+00   0.000000E+00  -0.406066E+02   0.687170E-07   0.194133E-03  -0.820718E-06
   171   0.492497E+04   0.904565E+00   0.000000E+00  -0.401374E+02   0.683394E-07   0.192400E-03  -0.818421E-06
   172   0.495390E+04   0.893555E+00   0.000000E+00  -0.396405E+02   0.679649E-07   0.190692E-03  -0.815128E-06
   173   0.498237E+04   0.882395E+00   0.000000E+00  -0.391159E+02   0.675936E-07   0.189009E-03  -0.810751E-06
   174   0.501055E+04   0.871382E+00   0.000000E+00  -0.385636E+02   0.672254E-07   0.187350E-03  -0.805203E-06
   175   0.503834E+04   0.860219E+00   0.000000E+00  -0.379827E+02   0.668604E-07   0.185717E-03  -0.798395E-06
   176   0.506561E+04   0.849129E+00   0.000000E+00  -0.373734E+02   0.664985E-07   0.184109E-03  -0.790266E-06
   177   0.509250E+04   0.838038E+00   0.000000E+00  -0.367369E+02   0.661396E-07   0.182527E-03  -0.780857E-06
   178   0.511894E+04   0.827169E+00   0.000000E+00  -0.360719E+02   0.657837E-07   0.180968E-03  -0.770235E-06
   179   0.514491E+04   0.816226E+00   0.000000E+00  -0.353783E+02   0.654309E-07   0.179433E-03  -0.758469E-06
   180   0.517058E+04   0.805432E+00   0.000000E+00  -0.346576E+02   0.650810E-07   0.177921E-03  -0.745625E-06
   181   0.519573E+04   0.794786E+00   0.000000E+00  -0.339098E+02   0.647341E-07   0.176431E-03  -0.731771E-06
   182   0.522041E+04   0.784364E+00   0.000000E+00  -0.331333E+02   0.643901E-07   0.174963E-03  -0.716975E-06
   183   0.524456E+04   0.774092E+00   0.000000E+00  -0.323298E+02   0.640489E-07   0.173515E-03  -0.701304E-06
