#    L    TT             EE             BB             TE          
     2   0.124641E+04   0.308800E-01   0.182408E-05   0.318037E+01
     3   0.119741E+04   0.396892E-01   0.364864E-05   0.351258E+01
     4   0.114401E+04   0.344974E-01   0.608212E-05   0.327314E+01
     5   0.110206E+04   0.230964E-01   0.912516E-05   0.278168E+01
     6   0.107200E+04   0.129532E-01   0.127785E-04   0.224194E+01
     7   0.105157E+04   0.700132E-02   0.170432E-04   0.176519E+01
     8   0.103783E+04   0.450189E-02   0.219201E-04   0.139897E+01
     9   0.102949E+04   0.360356E-02   0.274105E-04   0.114845E+01
    10   0.102501E+04   0.307502E-02   0.335157E-04   0.100414E+01
    11   0.102303E+04   0.259629E-02   0.402371E-04   0.946433E+00
    12   0.102462E+04   0.227857E-02   0.475761E-04   0.954100E+00
    13   0.102719E+04   0.219574E-02   0.555344E-04   0.100079E+01
    14   0.103071E+04   0.228735E-02   0.641137E-04   0.106333E+01
    15   0.103406E+04   0.247212E-02   0.733156E-04   0.113318E+01
    16   0.103966E+04   0.270010E-02   0.831418E-04   0.121087E+01
    17   0.104739E+04   0.310381E-02   0.935943E-04   0.129389E+01
    18   0.105560E+04   0.365373E-02   0.104675E-03   0.138064E+01
    19   0.106509E+04   0.433316E-02   0.116385E-03   0.147093E+01
    20   0.107428E+04   0.517625E-02   0.128727E-03   0.156256E+01
    21   0.108357E+04   0.614071E-02   0.141702E-03   0.165828E+01
    22   0.109326E+04   0.725023E-02   0.155313E-03   0.175950E+01
    23   0.110321E+04   0.850955E-02   0.169561E-03   0.186235E+01
    24   0.111353E+04   0.989045E-02   0.184447E-03   0.196218E+01
    25   0.112418E+04   0.114230E-01   0.199973E-03   0.205647E+01
    26   0.113498E+04   0.131086E-01   0.216141E-03   0.214479E+01
    27   0.114617E+04   0.149399E-01   0.232952E-03   0.222587E+01
    28   0.115758E+04   0.169356E-01   0.250407E-03   0.229959E+01
    29   0.116926E+04   0.191134E-01   0.268508E-03   0.236621E+01
    30   0.118110E+04   0.214969E-01   0.287255E-03   0.242524E+01
    31   0.119300E+04   0.240976E-01   0.306651E-03   0.247912E+01
    32   0.120523E+04   0.269096E-01   0.326694E-03   0.252969E+01
    33   0.121779E+04   0.299192E-01   0.347387E-03   0.257352E+01
    34   0.123053E+04   0.331274E-01   0.368730E-03   0.260753E+01
    35   0.124342E+04   0.365545E-01   0.390722E-03   0.263252E+01
    36   0.125639E+04   0.402292E-01   0.413366E-03   0.264882E+01
    37   0.126943E+04   0.441606E-01   0.436660E-03   0.265519E+01
    38   0.128284E+04   0.483553E-01   0.460604E-03   0.265206E+01
    39   0.129663E+04   0.527995E-01   0.485199E-03   0.263937E+01
    40   0.131055E+04   0.574798E-01   0.510445E-03   0.261670E+01
    41   0.132472E+04   0.623931E-01   0.536340E-03   0.258339E+01
    42   0.133890E+04   0.675562E-01   0.562886E-03   0.253853E+01
    43   0.135325E+04   0.729909E-01   0.590080E-03   0.248120E+01
    44   0.136760E+04   0.787039E-01   0.617923E-03   0.241135E+01
    45   0.138232E+04   0.847127E-01   0.646413E-03   0.232901E+01
    46   0.139733E+04   0.910319E-01   0.675551E-03   0.223241E+01
    47   0.141248E+04   0.976530E-01   0.705334E-03   0.212234E+01
    48   0.142772E+04   0.104569E+00   0.735763E-03   0.200293E+01
    49   0.144313E+04   0.111749E+00   0.766835E-03   0.187770E+01
    50   0.145894E+04   0.119157E+00   0.798551E-03   0.174340E+01
    51   0.147495E+04   0.126756E+00   0.830910E-03   0.159537E+01
    52   0.149137E+04   0.134634E+00   0.863909E-03   0.142902E+01
    53   0.150782E+04   0.142947E+00   0.897549E-03   0.124161E+01
    54   0.152423E+04   0.151693E+00   0.931828E-03   0.103837E+01
    55   0.154081E+04   0.160858E+00   0.966745E-03   0.824643E+00
    56   0.155778E+04   0.170302E+00   0.100230E-02   0.599431E+00
    57   0.157507E+04   0.179916E+00   0.103849E-02   0.362649E+00
    58   0.159270E+04   0.189702E+00   0.107532E-02   0.113207E+00
    59   0.161053E+04   0.199695E+00   0.111278E-02  -0.150004E+00
    60   0.162856E+04   0.209943E+00   0.115088E-02  -0.426664E+00
    61   0.164711E+04   0.220536E+00   0.118961E-02  -0.716224E+00
    62   0.166558E+04   0.231462E+00   0.122897E-02  -0.101962E+01
    63   0.168420E+04   0.242683E+00   0.126897E-02  -0.133779E+01
    64   0.170326E+04   0.254213E+00   0.130961E-02  -0.167190E+01
    65   0.172239E+04   0.266029E+00   0.135087E-02  -0.202250E+01
    66   0.174190E+04   0.278065E+00   0.139277E-02  -0.238771E+01
    67   0.176160E+04   0.290323E+00   0.143531E-02  -0.276493E+01
    68   0.178179E+04   0.302843E+00   0.147848E-02  -0.315266E+01
    69   0.180220E+04   0.315582E+00   0.152228E-02  -0.354934E+01
    70   0.182298E+04   0.328581E+00   0.156672E-02  -0.395683E+01
    71   0.184395E+04   0.341829E+00   0.161180E-02  -0.437763E+01
    72   0.186515E+04   0.355298E+00   0.165752E-02  -0.481297E+01
    73   0.188655E+04   0.368953E+00   0.170388E-02  -0.526325E+01
    74   0.190821E+04   0.382783E+00   0.175087E-02  -0.572738E+01
    75   0.193025E+04   0.396798E+00   0.179851E-02  -0.620367E+01
    76   0.195261E+04   0.410998E+00   0.184680E-02  -0.669133E+01
    77   0.197536E+04   0.425374E+00   0.189573E-02  -0.719016E+01
    78   0.199853E+04   0.439952E+00   0.194531E-02  -0.770158E+01
    79   0.202194E+04   0.454675E+00   0.199554E-02  -0.822182E+01
    80   0.204570E+04   0.469546E+00   0.204642E-02  -0.875231E+01
    81   0.206971E+04   0.484514E+00   0.209796E-02  -0.929357E+01
    82   0.209403E+04   0.499601E+00   0.215015E-02  -0.984476E+01
    83   0.211860E+04   0.514781E+00   0.220301E-02  -0.104056E+02
    84   0.214350E+04   0.530052E+00   0.225653E-02  -0.109744E+02
    85   0.216859E+04   0.545388E+00   0.231072E-02  -0.115523E+02
    86   0.219395E+04   0.560801E+00   0.236557E-02  -0.121384E+02
    87   0.221980E+04   0.576261E+00   0.242110E-02  -0.127319E+02
    88   0.224571E+04   0.591781E+00   0.247730E-02  -0.133326E+02
    89   0.227203E+04   0.607348E+00   0.253418E-02  -0.139421E+02
    90   0.229864E+04   0.622922E+00   0.259174E-02  -0.145574E+02
    91   0.232545E+04   0.638498E+00   0.264998E-02  -0.151791E+02
    92   0.235262E+04   0.654059E+00   0.270892E-02  -0.158065E+02
    93   0.238014E+04   0.669598E+00   0.276854E-02  -0.164397E+02
    94   0.240779E+04   0.685078E+00   0.282886E-02  -0.170771E+02
    95   0.243581E+04   0.700498E+00   0.288988E-02  -0.177196E+02
    96   0.246388E+04   0.715845E+00   0.295160E-02  -0.183664E+02
    97   0.249246E+04   0.731103E+00   0.301402E-02  -0.190168E+02
    98   0.252133E+04   0.746264E+00   0.307716E-02  -0.196686E+02
    99   0.255034E+04   0.761292E+00   0.314100E-02  -0.203249E+02
   100   0.257970E+04   0.776186E+00   0.320556E-02  -0.209810E+02
   101   0.260928E+04   0.791005E+00   0.327084E-02  -0.216402E+02
   102   0.263945E+04   0.805602E+00   0.333685E-02  -0.223001E+02
   103   0.266961E+04   0.820050E+00   0.340358E-02  -0.229615E+02
   104   0.270005E+04   0.834349E+00   0.347104E-02  -0.236215E+02
   105   0.273072E+04   0.848425E+00   0.353923E-02  -0.242815E+02
   106   0.276167E+04   0.862353E+00   0.360817E-02  -0.249410E+02
   107   0.279262E+04   0.875983E+00   0.367784E-02  -0.255983E+02
   108   0.282402E+04   0.889390E+00   0.374827E-02  -0.262543E+02
   109   0.285563E+04   0.902499E+00   0.381944E-02  -0.269075E+02
   110   0.288739E+04   0.915311E+00   0.389136E-02  -0.275565E+02
   111   0.291937E+04   0.927900E+00   0.396405E-02  -0.282027E+02
   112   0.295156E+04   0.940191E+00   0.403749E-02  -0.288454E+02
   113   0.298406E+04   0.952184E+00   0.411171E-02  -0.294830E+02
   114   0.301669E+04   0.963804E+00   0.418669E-02  -0.301147E+02
   115   0.304962E+04   0.975199E+00   0.426245E-02  -0.307405E+02
   116   0.308262E+04   0.986147E+00   0.433900E-02  -0.313596E+02
   117   0.311598E+04   0.996720E+00   0.441632E-02  -0.319711E+02
   118   0.314956E+04   0.100707E+01   0.449444E-02  -0.325758E+02
   119   0.318320E+04   0.101704E+01   0.457335E-02  -0.331715E+02
   120   0.321705E+04   0.102649E+01   0.465306E-02  -0.337579E+02
   121   0.325097E+04   0.103571E+01   0.473358E-02  -0.343351E+02
   122   0.328503E+04   0.104441E+01   0.481491E-02  -0.349023E+02
   123   0.331922E+04   0.105266E+01   0.489706E-02  -0.354595E+02
   124   0.335355E+04   0.106053E+01   0.498003E-02  -0.360035E+02
   125   0.338794E+04   0.106795E+01   0.506382E-02  -0.365366E+02
   126   0.342247E+04   0.107500E+01   0.514845E-02  -0.370581E+02
   127   0.345705E+04   0.108152E+01   0.523392E-02  -0.375670E+02
   128   0.349169E+04   0.108766E+01   0.532024E-02  -0.380626E+02
   129   0.352646E+04   0.109327E+01   0.540741E-02  -0.385441E+02
   130   0.356129E+04   0.109836E+01   0.549544E-02  -0.390107E+02
   131   0.359618E+04   0.110307E+01   0.558433E-02  -0.394639E+02
   132   0.363119E+04   0.110725E+01   0.567410E-02  -0.399006E+02
   133   0.366619E+04   0.111097E+01   0.576475E-02  -0.403232E+02
   134   0.370123E+04   0.111425E+01   0.585628E-02  -0.407271E+02
   135   0.373634E+04   0.111700E+01   0.594870E-02  -0.411153E+02
   136   0.377134E+04   0.111922E+01   0.604203E-02  -0.414841E+02
   137   0.380640E+04   0.112099E+01   0.613626E-02  -0.418358E+02
   138   0.384144E+04   0.112223E+01   0.623140E-02  -0.421689E+02
   139   0.387630E+04   0.112309E+01   0.632746E-02  -0.424825E+02
   140   0.391129E+04   0.112336E+01   0.642445E-02  -0.427776E+02
   141   0.394611E+04   0.112309E+01   0.652238E-02  -0.430518E+02
   142   0.398098E+04   0.112238E+01   0.662125E-02  -0.433059E+02
   143   0.401582E+04   0.112121E+01   0.672106E-02  -0.435399E+02
   144   0.405049E+04   0.111951E+01   0.682183E-02  -0.437531E+02
   145   0.408506E+04   0.111744E+01   0.692356E-02  -0.439447E+02
   146   0.411975E+04   0.111477E+01   0.702625E-02  -0.441148E+02
   147   0.415411E+04   0.111172E+01   0.712992E-02  -0.442618E+02
   148   0.418838E+04   0.110814E+01   0.723457E-02  -0.443872E+02
   149   0.422261E+04   0.110411E+01   0.734020E-02  -0.444896E+02
   150   0.425660E+04   0.109970E+01   0.744683E-02  -0.445667E+02
   151   0.429048E+04   0.109484E+01   0.755444E-02  -0.446216E+02
   152   0.432411E+04   0.108946E+01   0.766306E-02  -0.446526E+02
   153   0.435763E+04   0.108370E+01   0.777269E-02  -0.446576E+02
   154   0.439096E+04   0.107756E+01   0.788332E-02  -0.446386E+02
   155   0.442411E+04   0.107105E+01   0.799497E-02  -0.445950E+02
   156   0.445692E+04   0.106416E+01   0.810764E-02  -0.445267E+02
   157   0.448969E+04   0.105689E+01   0.822132E-02  -0.444321E+02
   158   0.452219E+04   0.104933E+01   0.833603E-02  -0.443120E+02
   159   0.455443E+04   0.104131E+01   0.845176E-02  -0.441663E+02
   160   0.458646E+04   0.103299E+01   0.856853E-02  -0.439935E+02
   161   0.461829E+04   0.102445E+01   0.868632E-02  -0.437950E+02
   162   0.464985E+04   0.101553E+01   0.880514E-02  -0.435708E+02
   163   0.468127E+04   0.100632E+01   0.892500E-02  -0.433194E+02
   164   0.471227E+04   0.996872E+00   0.904589E-02  -0.430422E+02
   165   0.474313E+04   0.987131E+00   0.916781E-02  -0.427370E+02
   166   0.477371E+04   0.977238E+00   0.929076E-02  -0.424051E+02
   167   0.480407E+04   0.966973E+00   0.941474E-02  -0.420473E+02
   168   0.483400E+04   0.956706E+00   0.953975E-02  -0.416614E+02
   169   0.486363E+04   0.946140E+00   0.966579E-02  -0.412472E+02
   170   0.489296E+04   0.935499E+00   0.979285E-02  -0.408062E+02
   171   0.492186E+04   0.924784E+00   0.992093E-02  -0.403363E+02
   172   0.495037E+04   0.913919E+00   0.100500E-01  -0.398387E+02
   173   0.497844E+04   0.902905E+00   0.101802E-01  -0.393135E+02
   174   0.500621E+04   0.892039E+00   0.103113E-01  -0.387606E+02
   175   0.503359E+04   0.881025E+00   0.104434E-01  -0.381792E+02
   176   0.506045E+04   0.870086E+00   0.105766E-01  -0.375694E+02
   177   0.508692E+04   0.859147E+00   0.107107E-01  -0.369325E+02
   178   0.511294E+04   0.848432E+00   0.108458E-01  -0.362671E+02
   179   0.513850E+04   0.837645E+00   0.109819E-01  -0.355733E+02
   180   0.516375E+04   0.827008E+00   0.111190E-01  -0.348524E+02
   181   0.518847E+04   0.816521E+00   0.112571E-01  -0.341044E+02
   182   0.521273E+04   0.806260E+00   0.113961E-01  -0.333280E+02
   183   0.523646E+04   0.796151E+00   0.115361E-01  -0.325245E+02
   184   0.525981E+04   0.786268E+00   0.116770E-01  -0.316933E+02
   185   0.528269E+04   0.776760E+00   0.118189E-01  -0.308365E+02
   186   0.530475E+04   0.767487E+00   0.119617E-01  -0.299511E+02
   187   0.532665E+04   0.758589E+00   0.121054E-01  -0.290388E+02
   188   0.534801E+04   0.750053E+00   0.122500E-01  -0.281008E+02
   189   0.536877E+04   0.741916E+00   0.123956E-01  -0.271359E+02
   190   0.538936E+04   0.734230E+00   0.125420E-01  -0.261461E+02
   191   0.540905E+04   0.727017E+00   0.126893E-01  -0.251285E+02
   192   0.542835E+04   0.720301E+00   0.128375E-01  -0.240853E+02
   193   0.544704E+04   0.714126E+00   0.129866E-01  -0.230181E+02
   194   0.546535E+04   0.708523E+00   0.131366E-01  -0.219245E+02
   195   0.548305E+04   0.703527E+00   0.132873E-01  -0.208068E+02
   196   0.550014E+04   0.699178E+00   0.134390E-01  -0.196643E+02
   197   0.551677E+04   0.695520E+00   0.135914E-01  -0.184984E+02
   198   0.553286E+04   0.692575E+00   0.137447E-01  -0.173085E+02
   199   0.554842E+04   0.690381E+00   0.138987E-01  -0.160951E+02
   200   0.556344E+04   0.688967E+00   0.140536E-01  -0.148592E+02
   201   0.557786E+04   0.688394E+00   0.142092E-01  -0.135999E+02
   202   0.559173E+04   0.688668E+00   0.143656E-01  -0.123187E+02
   203   0.560500E+04   0.689851E+00   0.145228E-01  -0.110149E+02
   204   0.561758E+04   0.691964E+00   0.146807E-01  -0.969145E+01
   205   0.562962E+04   0.695053E+00   0.148394E-01  -0.834621E+01
   206   0.564097E+04   0.699155E+00   0.149988E-01  -0.698042E+01
   207   0.565179E+04   0.704293E+00   0.151589E-01  -0.559454E+01
   208   0.566184E+04   0.710518E+00   0.153196E-01  -0.418910E+01
   209   0.567128E+04   0.717855E+00   0.154811E-01  -0.276449E+01
   210   0.568010E+04   0.726354E+00   0.156433E-01  -0.132161E+01
   211   0.568831E+04   0.736046E+00   0.158061E-01   0.139468E+00
   212   0.569576E+04   0.746961E+00   0.159695E-01   0.161779E+01
   213   0.570266E+04   0.759144E+00   0.161336E-01   0.311339E+01
   214   0.570887E+04   0.772587E+00   0.162983E-01   0.462505E+01
   215   0.571447E+04   0.787485E+00   0.164636E-01   0.615202E+01
   216   0.571937E+04   0.803651E+00   0.166295E-01   0.769479E+01
   217   0.572373E+04   0.821242E+00   0.167959E-01   0.925137E+01
   218   0.572740E+04   0.840258E+00   0.169629E-01   0.108219E+02
   219   0.573045E+04   0.860700E+00   0.171305E-01   0.124075E+02
   220   0.573288E+04   0.882715E+00   0.172986E-01   0.140035E+02
   221   0.573468E+04   0.906231E+00   0.174672E-01   0.156122E+02
   222   0.573587E+04   0.931395E+00   0.176363E-01   0.172322E+02
   223   0.573629E+04   0.958134E+00   0.178059E-01   0.188640E+02
   224   0.573624E+04   0.986448E+00   0.179759E-01   0.205041E+02
   225   0.573548E+04   0.101649E+01   0.181464E-01   0.221554E+02
   226   0.573411E+04   0.104825E+01   0.183172E-01   0.238141E+02
   227   0.573204E+04   0.108173E+01   0.184886E-01   0.254817E+02
   228   0.572942E+04   0.111694E+01   0.186602E-01   0.271568E+02
   229   0.572618E+04   0.115395E+01   0.188323E-01   0.288378E+02
   230   0.572224E+04   0.119275E+01   0.190047E-01   0.305254E+02
   231   0.571759E+04   0.123343E+01   0.191774E-01   0.322190E+02
   232   0.571240E+04   0.127591E+01   0.193505E-01   0.339170E+02
   233   0.570658E+04   0.132041E+01   0.195238E-01   0.356179E+02
   234   0.569999E+04   0.136679E+01   0.196974E-01   0.373224E+02
   235   0.569285E+04   0.141511E+01   0.198713E-01   0.390291E+02
   236   0.568500E+04   0.146537E+01   0.200454E-01   0.407379E+02
   237   0.567652E+04   0.151767E+01   0.202197E-01   0.424474E+02
   238   0.566742E+04   0.157205E+01   0.203942E-01   0.441576E+02
   239   0.565776E+04   0.162839E+01   0.205688E-01   0.458676E+02
   240   0.564733E+04   0.168675E+01   0.207436E-01   0.475753E+02
   241   0.563641E+04   0.174727E+01   0.209185E-01   0.492813E+02
   242   0.562487E+04   0.180983E+01   0.210935E-01   0.509850E+02
   243   0.561269E+04   0.187455E+01   0.212686E-01   0.526849E+02
   244   0.559988E+04   0.194137E+01   0.214438E-01   0.543816E+02
   245   0.558644E+04   0.201036E+01   0.216190E-01   0.560722E+02
   246   0.557245E+04   0.208152E+01   0.217942E-01   0.577582E+02
   247   0.555789E+04   0.215478E+01   0.219693E-01   0.594374E+02
   248   0.554270E+04   0.223051E+01   0.221445E-01   0.611097E+02
   249   0.552703E+04   0.230818E+01   0.223196E-01   0.627743E+02
   250   0.551073E+04   0.238825E+01   0.224946E-01   0.644299E+02
   251   0.549393E+04   0.247042E+01   0.226696E-01   0.660771E+02
   252   0.547643E+04   0.255490E+01   0.228444E-01   0.677144E+02
   253   0.545859E+04   0.264149E+01   0.230191E-01   0.693403E+02
   254   0.544012E+04   0.273046E+01   0.231936E-01   0.709548E+02
   255   0.542109E+04   0.282153E+01   0.233679E-01   0.725578E+02
   256   0.540158E+04   0.291507E+01   0.235421E-01   0.741493E+02
   257   0.538158E+04   0.301063E+01   0.237160E-01   0.757212E+02
   258   0.536103E+04   0.310857E+01   0.238897E-01   0.772860E+02
   259   0.533999E+04   0.320876E+01   0.240631E-01   0.788289E+02
   260   0.531854E+04   0.331119E+01   0.242362E-01   0.803646E+02
   261   0.529654E+04   0.341579E+01   0.244091E-01   0.818709E+02
   262   0.527398E+04   0.352277E+01   0.245816E-01   0.833700E+02
   263   0.525123E+04   0.363192E+01   0.247538E-01   0.848545E+02
   264   0.522786E+04   0.374331E+01   0.249257E-01   0.863170E+02
   265   0.520393E+04   0.385686E+01   0.250972E-01   0.877498E+02
   266   0.517966E+04   0.397280E+01   0.252683E-01   0.891755E+02
   267   0.515484E+04   0.409075E+01   0.254390E-01   0.905715E+02
   268   0.512962E+04   0.421109E+01   0.256093E-01   0.919528E+02
   269   0.510384E+04   0.433352E+01   0.257791E-01   0.933118E+02
   270   0.507780E+04   0.445811E+01   0.259486E-01   0.946487E+02
   271   0.505129E+04   0.458479E+01   0.261175E-01   0.959633E+02
   272   0.502451E+04   0.471385E+01   0.262860E-01   0.972482E+02
   273   0.499726E+04   0.484470E+01   0.264540E-01   0.985182E+02
   274   0.496968E+04   0.497793E+01   0.266216E-01   0.997511E+02
   275   0.494170E+04   0.511302E+01   0.267886E-01   0.100969E+03
   276   0.491345E+04   0.525021E+01   0.269551E-01   0.102150E+03
   277   0.488473E+04   0.538947E+01   0.271210E-01   0.103315E+03
   278   0.485576E+04   0.553075E+01   0.272865E-01   0.104444E+03
   279   0.482646E+04   0.567396E+01   0.274513E-01   0.105543E+03
   280   0.479682E+04   0.581910E+01   0.276156E-01   0.106626E+03
   281   0.476701E+04   0.596626E+01   0.277794E-01   0.107672E+03
   282   0.473672E+04   0.611513E+01   0.279425E-01   0.108689E+03
   283   0.470625E+04   0.626593E+01   0.281051E-01   0.109675E+03
   284   0.467553E+04   0.641859E+01   0.282671E-01   0.110631E+03
   285   0.464456E+04   0.657311E+01   0.284284E-01   0.111558E+03
   286   0.461325E+04   0.672934E+01   0.285892E-01   0.112447E+03
   287   0.458170E+04   0.688728E+01   0.287493E-01   0.113313E+03
   288   0.454997E+04   0.704693E+01   0.289088E-01   0.114142E+03
   289   0.451798E+04   0.720822E+01   0.290677E-01   0.114940E+03
   290   0.448582E+04   0.737099E+01   0.292260E-01   0.115709E+03
   291   0.445347E+04   0.753599E+01   0.293836E-01   0.116432E+03
   292   0.442066E+04   0.770211E+01   0.295405E-01   0.117133E+03
   293   0.438796E+04   0.786898E+01   0.296968E-01   0.117789E+03
   294   0.435494E+04   0.803807E+01   0.298524E-01   0.118422E+03
   295   0.432196E+04   0.820790E+01   0.300074E-01   0.119010E+03
   296   0.428866E+04   0.837997E+01   0.301617E-01   0.119568E+03
   297   0.425526E+04   0.855203E+01   0.303153E-01   0.120095E+03
   298   0.422160E+04   0.872633E+01   0.304683E-01   0.120578E+03
   299   0.418792E+04   0.890211E+01   0.306205E-01   0.121022E+03
   300   0.415407E+04   0.907789E+01   0.307721E-01   0.121429E+03
   301   0.412011E+04   0.925516E+01   0.309230E-01   0.121806E+03
   302   0.408612E+04   0.943317E+01   0.310732E-01   0.122152E+03
   303   0.405204E+04   0.961266E+01   0.312227E-01   0.122452E+03
   304   0.401786E+04   0.979364E+01   0.313716E-01   0.122708E+03
   305   0.398365E+04   0.997462E+01   0.315197E-01   0.122933E+03
   306   0.394934E+04   0.101563E+02   0.316671E-01   0.123121E+03
   307   0.391501E+04   0.103388E+02   0.318138E-01   0.123263E+03
   308   0.388066E+04   0.105234E+02   0.319599E-01   0.123382E+03
   309   0.384636E+04   0.107074E+02   0.321052E-01   0.123449E+03
   310   0.381196E+04   0.108913E+02   0.322498E-01   0.123485E+03
   311   0.377762E+04   0.110774E+02   0.323938E-01   0.123476E+03
   312   0.374333E+04   0.112628E+02   0.325370E-01   0.123436E+03
   313   0.370902E+04   0.114489E+02   0.326796E-01   0.123351E+03
   314   0.367477E+04   0.116357E+02   0.328214E-01   0.123236E+03
   315   0.364057E+04   0.118218E+02   0.329626E-01   0.123075E+03
   316   0.360643E+04   0.120086E+02   0.331031E-01   0.122877E+03
   317   0.357235E+04   0.121947E+02   0.332429E-01   0.122640E+03
   318   0.353832E+04   0.123822E+02   0.333820E-01   0.122366E+03
   319   0.350442E+04   0.125689E+02   0.335204E-01   0.122053E+03
   320   0.347066E+04   0.127557E+02   0.336582E-01   0.121711E+03
   321   0.343696E+04   0.129431E+02   0.337953E-01   0.121323E+03
   322   0.340339E+04   0.131291E+02   0.339317E-01   0.120897E+03
   323   0.336996E+04   0.133150E+02   0.340675E-01   0.120433E+03
   324   0.333666E+04   0.135017E+02   0.342027E-01   0.119923E+03
   325   0.330358E+04   0.136854E+02   0.343372E-01   0.119391E+03
   326   0.327055E+04   0.138705E+02   0.344710E-01   0.118805E+03
   327   0.323774E+04   0.140549E+02   0.346043E-01   0.118189E+03
   328   0.320514E+04   0.142378E+02   0.347370E-01   0.117543E+03
   329   0.317267E+04   0.144206E+02   0.348690E-01   0.116851E+03
   330   0.314042E+04   0.146019E+02   0.350005E-01   0.116121E+03
   331   0.310846E+04   0.147825E+02   0.351314E-01   0.115361E+03
   332   0.307663E+04   0.149631E+02   0.352618E-01   0.114570E+03
   333   0.304502E+04   0.151421E+02   0.353915E-01   0.113740E+03
   334   0.301370E+04   0.153204E+02   0.355208E-01   0.112873E+03
   335   0.298253E+04   0.154964E+02   0.356495E-01   0.111968E+03
   336   0.295164E+04   0.156716E+02   0.357778E-01   0.111032E+03
   337   0.292104E+04   0.158461E+02   0.359055E-01   0.110051E+03
   338   0.289066E+04   0.160183E+02   0.360328E-01   0.109046E+03
   339   0.286065E+04   0.161905E+02   0.361596E-01   0.108003E+03
   340   0.283085E+04   0.163605E+02   0.362860E-01   0.106937E+03
   341   0.280128E+04   0.165282E+02   0.364120E-01   0.105825E+03
   342   0.277207E+04   0.166958E+02   0.365375E-01   0.104683E+03
   343   0.274315E+04   0.168605E+02   0.366627E-01   0.103510E+03
   344   0.271461E+04   0.170237E+02   0.367875E-01   0.102306E+03
   345   0.268628E+04   0.171846E+02   0.369119E-01   0.101072E+03
   346   0.265833E+04   0.173447E+02   0.370361E-01   0.998135E+02
   347   0.263067E+04   0.175018E+02   0.371599E-01   0.985173E+02
   348   0.260338E+04   0.176567E+02   0.372835E-01   0.971903E+02
   349   0.257639E+04   0.178101E+02   0.374067E-01   0.958325E+02
   350   0.254977E+04   0.179605E+02   0.375298E-01   0.944513E+02
   351   0.252367E+04   0.181093E+02   0.376526E-01   0.930392E+02
   352   0.249772E+04   0.182559E+02   0.377752E-01   0.915962E+02
   353   0.247222E+04   0.183995E+02   0.378976E-01   0.901373E+02
   354   0.244701E+04   0.185409E+02   0.380199E-01   0.886402E+02
   355   0.242226E+04   0.186800E+02   0.381421E-01   0.871197E+02
   356   0.239788E+04   0.188169E+02   0.382641E-01   0.855834E+02
   357   0.237387E+04   0.189507E+02   0.383860E-01   0.840162E+02
   358   0.235031E+04   0.190809E+02   0.385079E-01   0.824333E+02
   359   0.232705E+04   0.192087E+02   0.386297E-01   0.808196E+02
   360   0.230424E+04   0.193344E+02   0.387515E-01   0.791864E+02
   361   0.228181E+04   0.194570E+02   0.388733E-01   0.775292E+02
   362   0.225983E+04   0.195767E+02   0.389951E-01   0.758510E+02
   363   0.223822E+04   0.196941E+02   0.391170E-01   0.741540E+02
   364   0.221706E+04   0.198070E+02   0.392389E-01   0.724346E+02
   365   0.219628E+04   0.199177E+02   0.393609E-01   0.706987E+02
   366   0.217595E+04   0.200254E+02   0.394830E-01   0.689434E+02
   367   0.215607E+04   0.201287E+02   0.396052E-01   0.671708E+02
   368   0.213649E+04   0.202297E+02   0.397276E-01   0.653826E+02
   369   0.211751E+04   0.203277E+02   0.398502E-01   0.635765E+02
   370   0.209891E+04   0.204220E+02   0.399729E-01   0.617576E+02
   371   0.208069E+04   0.205126E+02   0.400958E-01   0.599224E+02
   372   0.206292E+04   0.206002E+02   0.402190E-01   0.580752E+02
   373   0.204561E+04   0.206841E+02   0.403424E-01   0.562131E+02
   374   0.202875E+04   0.207650E+02   0.404661E-01   0.543399E+02
   375   0.201227E+04   0.208421E+02   0.405901E-01   0.524555E+02
   376   0.199631E+04   0.209163E+02   0.407143E-01   0.505600E+02
   377   0.198082E+04   0.209861E+02   0.408390E-01   0.486564E+02
   378   0.196570E+04   0.210521E+02   0.409639E-01   0.467416E+02
   379   0.195103E+04   0.211151E+02   0.410892E-01   0.448202E+02
   380   0.193690E+04   0.211752E+02   0.412149E-01   0.428899E+02
   381   0.192315E+04   0.212286E+02   0.413410E-01   0.409538E+02
   382   0.190978E+04   0.212805E+02   0.414675E-01   0.390125E+02
   383   0.189694E+04   0.213280E+02   0.415945E-01   0.370646E+02
   384   0.188463E+04   0.213710E+02   0.417219E-01   0.351139E+02
   385   0.187263E+04   0.214118E+02   0.418498E-01   0.331587E+02
   386   0.186117E+04   0.214481E+02   0.419781E-01   0.312015E+02
   387   0.185008E+04   0.214800E+02   0.421070E-01   0.292422E+02
   388   0.183946E+04   0.215081E+02   0.422364E-01   0.272822E+02
   389   0.182929E+04   0.215304E+02   0.423663E-01   0.253217E+02
   390   0.181959E+04   0.215519E+02   0.424968E-01   0.233627E+02
   391   0.181034E+04   0.215682E+02   0.426279E-01   0.214039E+02
   392   0.180148E+04   0.215822E+02   0.427596E-01   0.194483E+02
   393   0.179315E+04   0.215911E+02   0.428918E-01   0.174950E+02
   394   0.178521E+04   0.215963E+02   0.430247E-01   0.155464E+02
   395   0.177765E+04   0.215971E+02   0.431583E-01   0.136009E+02
   396   0.177063E+04   0.215941E+02   0.432925E-01   0.116622E+02
