#    L    TT             EE             BB             TE          
   790   0.176387E+00   0.361886E-02   0.175088E-02   0.154960E-01
   791   0.176756E+00   0.359926E-02   0.174273E-02   0.156069E-01
   792   0.177138E+00   0.357905E-02   0.173466E-02   0.157115E-01
   793   0.177530E+00   0.355823E-02   0.172667E-02   0.158095E-01
   794   0.177932E+00   0.353681E-02   0.171877E-02   0.159004E-01
   795   0.178340E+00   0.351480E-02   0.171097E-02   0.159840E-01
   796   0.178754E+00   0.349221E-02   0.170327E-02   0.160600E-01
   797   0.179170E+00   0.346904E-02   0.169568E-02   0.161281E-01
   798   0.179587E+00   0.344531E-02   0.168821E-02   0.161879E-01
   799   0.180003E+00   0.342102E-02   0.168086E-02   0.162392E-01
   800   0.180416E+00   0.339618E-02   0.167363E-02   0.162815E-01
   801   0.180823E+00   0.337080E-02   0.166653E-02   0.163147E-01
   802   0.181225E+00   0.334491E-02   0.165957E-02   0.163390E-01
   803   0.181619E+00   0.331854E-02   0.165274E-02   0.163545E-01
   804   0.182006E+00   0.329173E-02   0.164603E-02   0.163614E-01
   805   0.182385E+00   0.326450E-02   0.163945E-02   0.163600E-01
   806   0.182755E+00   0.323688E-02   0.163299E-02   0.163505E-01
   807   0.183115E+00   0.320890E-02   0.162666E-02   0.163331E-01
   808   0.183465E+00   0.318061E-02   0.162044E-02   0.163081E-01
   809   0.183803E+00   0.315202E-02   0.161435E-02   0.162756E-01
   810   0.184130E+00   0.312317E-02   0.160838E-02   0.162360E-01
   811   0.184443E+00   0.309409E-02   0.160252E-02   0.161893E-01
   812   0.184743E+00   0.306481E-02   0.159678E-02   0.161359E-01
   813   0.185029E+00   0.303537E-02   0.159115E-02   0.160760E-01
   814   0.185301E+00   0.300579E-02   0.158563E-02   0.160097E-01
   815   0.185556E+00   0.297610E-02   0.158022E-02   0.159374E-01
   816   0.185795E+00   0.294635E-02   0.157493E-02   0.158591E-01
   817   0.186016E+00   0.291654E-02   0.156973E-02   0.157752E-01
   818   0.186220E+00   0.288673E-02   0.156465E-02   0.156859E-01
   819   0.186405E+00   0.285694E-02   0.155967E-02   0.155914E-01
   820   0.186571E+00   0.282720E-02   0.155478E-02   0.154919E-01
   821   0.186716E+00   0.279754E-02   0.155001E-02   0.153877E-01
   822   0.186841E+00   0.276800E-02   0.154532E-02   0.152789E-01
   823   0.186944E+00   0.273860E-02   0.154074E-02   0.151658E-01
   824   0.187024E+00   0.270938E-02   0.153625E-02   0.150486E-01
   825   0.187082E+00   0.268036E-02   0.153186E-02   0.149275E-01
   826   0.187115E+00   0.265158E-02   0.152756E-02   0.148028E-01
   827   0.187124E+00   0.262308E-02   0.152335E-02   0.146747E-01
   828   0.187108E+00   0.259487E-02   0.151923E-02   0.145434E-01
   829   0.187065E+00   0.256700E-02   0.151520E-02   0.144091E-01
   830   0.186995E+00   0.253949E-02   0.151125E-02   0.142720E-01
   831   0.186898E+00   0.251237E-02   0.150739E-02   0.141324E-01
   832   0.186773E+00   0.248568E-02   0.150361E-02   0.139905E-01
   833   0.186618E+00   0.245945E-02   0.149992E-02   0.138465E-01
   834   0.186434E+00   0.243370E-02   0.149630E-02   0.137007E-01
   835   0.186219E+00   0.240848E-02   0.149276E-02   0.135532E-01
   836   0.185973E+00   0.238380E-02   0.148930E-02   0.134043E-01
   837   0.185695E+00   0.235971E-02   0.148591E-02   0.132542E-01
   838   0.185384E+00   0.233623E-02   0.148260E-02   0.131031E-01
   839   0.185039E+00   0.231340E-02   0.147935E-02   0.129513E-01
   840   0.184660E+00   0.229124E-02   0.147618E-02   0.127989E-01
   841   0.184246E+00   0.226979E-02   0.147308E-02   0.126463E-01
   842   0.183796E+00   0.224907E-02   0.147004E-02   0.124935E-01
   843   0.183310E+00   0.222913E-02   0.146707E-02   0.123409E-01
   844   0.182786E+00   0.220998E-02   0.146417E-02   0.121887E-01
   845   0.182225E+00   0.219167E-02   0.146132E-02   0.120370E-01
   846   0.181624E+00   0.217422E-02   0.145854E-02   0.118862E-01
   847   0.180984E+00   0.215766E-02   0.145581E-02   0.117364E-01
   848   0.180304E+00   0.214203E-02   0.145315E-02   0.115878E-01
   849   0.179583E+00   0.212735E-02   0.145054E-02   0.114407E-01
   850   0.178820E+00   0.211367E-02   0.144798E-02   0.112954E-01
   851   0.178016E+00   0.210099E-02   0.144547E-02   0.111519E-01
   852   0.177170E+00   0.208931E-02   0.144302E-02   0.110103E-01
   853   0.176285E+00   0.207859E-02   0.144061E-02   0.108708E-01
   854   0.175362E+00   0.206882E-02   0.143825E-02   0.107334E-01
   855   0.174402E+00   0.205997E-02   0.143593E-02   0.105981E-01
   856   0.173409E+00   0.205202E-02   0.143365E-02   0.104650E-01
   857   0.172382E+00   0.204493E-02   0.143141E-02   0.103340E-01
   858   0.171323E+00   0.203869E-02   0.142920E-02   0.102054E-01
   859   0.170235E+00   0.203328E-02   0.142702E-02   0.100790E-01
   860   0.169118E+00   0.202865E-02   0.142488E-02   0.995506E-02
   861   0.167974E+00   0.202480E-02   0.142276E-02   0.983350E-02
   862   0.166806E+00   0.202169E-02   0.142066E-02   0.971440E-02
   863   0.165613E+00   0.201931E-02   0.141859E-02   0.959782E-02
   864   0.164398E+00   0.201762E-02   0.141653E-02   0.948379E-02
   865   0.163163E+00   0.201661E-02   0.141449E-02   0.937238E-02
   866   0.161908E+00   0.201624E-02   0.141246E-02   0.926363E-02
   867   0.160637E+00   0.201649E-02   0.141045E-02   0.915759E-02
   868   0.159349E+00   0.201734E-02   0.140844E-02   0.905431E-02
   869   0.158047E+00   0.201876E-02   0.140644E-02   0.895384E-02
   870   0.156732E+00   0.202073E-02   0.140444E-02   0.885623E-02
   871   0.155406E+00   0.202323E-02   0.140245E-02   0.876152E-02
   872   0.154071E+00   0.202622E-02   0.140045E-02   0.866977E-02
   873   0.152727E+00   0.202968E-02   0.139845E-02   0.858103E-02
   874   0.151377E+00   0.203360E-02   0.139644E-02   0.849534E-02
   875   0.150022E+00   0.203793E-02   0.139442E-02   0.841275E-02
   876   0.148663E+00   0.204267E-02   0.139238E-02   0.833332E-02
   877   0.147303E+00   0.204778E-02   0.139034E-02   0.825710E-02
   878   0.145942E+00   0.205324E-02   0.138827E-02   0.818412E-02
   879   0.144583E+00   0.205903E-02   0.138619E-02   0.811445E-02
   880   0.143227E+00   0.206511E-02   0.138408E-02   0.804813E-02
   881   0.141875E+00   0.207147E-02   0.138195E-02   0.798521E-02
   882   0.140529E+00   0.207808E-02   0.137979E-02   0.792573E-02
   883   0.139190E+00   0.208492E-02   0.137760E-02   0.786976E-02
   884   0.137861E+00   0.209195E-02   0.137537E-02   0.781734E-02
   885   0.136543E+00   0.209916E-02   0.137312E-02   0.776851E-02
   886   0.135237E+00   0.210653E-02   0.137082E-02   0.772333E-02
   887   0.133944E+00   0.211402E-02   0.136848E-02   0.768184E-02
   888   0.132667E+00   0.212161E-02   0.136610E-02   0.764410E-02
   889   0.131407E+00   0.212928E-02   0.136367E-02   0.761015E-02
   890   0.130166E+00   0.213699E-02   0.136119E-02   0.758005E-02
   891   0.128944E+00   0.214474E-02   0.135866E-02   0.755384E-02
   892   0.127744E+00   0.215249E-02   0.135608E-02   0.753158E-02
   893   0.126568E+00   0.216022E-02   0.135344E-02   0.751330E-02
   894   0.125416E+00   0.216790E-02   0.135075E-02   0.749907E-02
   895   0.124291E+00   0.217550E-02   0.134799E-02   0.748892E-02
   896   0.123193E+00   0.218301E-02   0.134516E-02   0.748292E-02
   897   0.122125E+00   0.219040E-02   0.134227E-02   0.748110E-02
   898   0.121088E+00   0.219764E-02   0.133931E-02   0.748352E-02
   899   0.120083E+00   0.220471E-02   0.133628E-02   0.749023E-02
   900   0.119113E+00   0.221159E-02   0.133317E-02   0.750127E-02
   901   0.118178E+00   0.221824E-02   0.132999E-02   0.751667E-02
   902   0.117278E+00   0.222468E-02   0.132673E-02   0.753629E-02
   903   0.116413E+00   0.223088E-02   0.132340E-02   0.755996E-02
   904   0.115582E+00   0.223684E-02   0.132000E-02   0.758753E-02
   905   0.114784E+00   0.224257E-02   0.131653E-02   0.761884E-02
   906   0.114018E+00   0.224804E-02   0.131300E-02   0.765370E-02
   907   0.113285E+00   0.225327E-02   0.130940E-02   0.769197E-02
   908   0.112583E+00   0.225825E-02   0.130574E-02   0.773349E-02
   909   0.111912E+00   0.226296E-02   0.130203E-02   0.777807E-02
   910   0.111271E+00   0.226741E-02   0.129825E-02   0.782557E-02
   911   0.110660E+00   0.227159E-02   0.129443E-02   0.787582E-02
   912   0.110078E+00   0.227550E-02   0.129055E-02   0.792865E-02
   913   0.109524E+00   0.227912E-02   0.128662E-02   0.798390E-02
   914   0.108999E+00   0.228246E-02   0.128264E-02   0.804140E-02
   915   0.108500E+00   0.228551E-02   0.127862E-02   0.810101E-02
   916   0.108028E+00   0.228827E-02   0.127456E-02   0.816253E-02
   917   0.107582E+00   0.229073E-02   0.127046E-02   0.822583E-02
   918   0.107162E+00   0.229288E-02   0.126632E-02   0.829073E-02
   919   0.106766E+00   0.229473E-02   0.126214E-02   0.835706E-02
   920   0.106394E+00   0.229626E-02   0.125793E-02   0.842467E-02
   921   0.106046E+00   0.229747E-02   0.125369E-02   0.849339E-02
   922   0.105721E+00   0.229836E-02   0.124942E-02   0.856306E-02
   923   0.105418E+00   0.229893E-02   0.124513E-02   0.863350E-02
   924   0.105137E+00   0.229915E-02   0.124081E-02   0.870457E-02
   925   0.104877E+00   0.229904E-02   0.123647E-02   0.877609E-02
   926   0.104638E+00   0.229859E-02   0.123212E-02   0.884791E-02
   927   0.104419E+00   0.229779E-02   0.122774E-02   0.891985E-02
   928   0.104219E+00   0.229664E-02   0.122335E-02   0.899176E-02
   929   0.104037E+00   0.229512E-02   0.121895E-02   0.906346E-02
   930   0.103874E+00   0.229325E-02   0.121454E-02   0.913480E-02
   931   0.103728E+00   0.229101E-02   0.121012E-02   0.920562E-02
   932   0.103599E+00   0.228839E-02   0.120570E-02   0.927574E-02
   933   0.103487E+00   0.228540E-02   0.120127E-02   0.934501E-02
   934   0.103390E+00   0.228203E-02   0.119684E-02   0.941326E-02
   935   0.103308E+00   0.227827E-02   0.119242E-02   0.948033E-02
   936   0.103241E+00   0.227412E-02   0.118799E-02   0.954605E-02
   937   0.103187E+00   0.226957E-02   0.118358E-02   0.961026E-02
   938   0.103147E+00   0.226462E-02   0.117917E-02   0.967280E-02
   939   0.103119E+00   0.225926E-02   0.117478E-02   0.973350E-02
   940   0.103103E+00   0.225349E-02   0.117040E-02   0.979220E-02
   941   0.103099E+00   0.224730E-02   0.116603E-02   0.984873E-02
   942   0.103106E+00   0.224070E-02   0.116168E-02   0.990294E-02
   943   0.103122E+00   0.223366E-02   0.115736E-02   0.995465E-02
   944   0.103149E+00   0.222620E-02   0.115305E-02   0.100037E-01
   945   0.103184E+00   0.221830E-02   0.114877E-02   0.100499E-01
   946   0.103228E+00   0.220996E-02   0.114452E-02   0.100932E-01
   947   0.103279E+00   0.220117E-02   0.114030E-02   0.101333E-01
   948   0.103338E+00   0.219194E-02   0.113611E-02   0.101701E-01
   949   0.103403E+00   0.218224E-02   0.113196E-02   0.102034E-01
   950   0.103474E+00   0.217209E-02   0.112784E-02   0.102331E-01
   951   0.103551E+00   0.216148E-02   0.112376E-02   0.102590E-01
   952   0.103632E+00   0.215041E-02   0.111972E-02   0.102812E-01
   953   0.103718E+00   0.213893E-02   0.111571E-02   0.102997E-01
   954   0.103807E+00   0.212703E-02   0.111175E-02   0.103146E-01
   955   0.103900E+00   0.211474E-02   0.110783E-02   0.103261E-01
   956   0.103995E+00   0.210208E-02   0.110394E-02   0.103341E-01
   957   0.104093E+00   0.208907E-02   0.110010E-02   0.103387E-01
   958   0.104192E+00   0.207572E-02   0.109629E-02   0.103400E-01
   959   0.104292E+00   0.206206E-02   0.109253E-02   0.103381E-01
   960   0.104393E+00   0.204810E-02   0.108880E-02   0.103330E-01
   961   0.104495E+00   0.203386E-02   0.108511E-02   0.103249E-01
   962   0.104596E+00   0.201936E-02   0.108147E-02   0.103138E-01
   963   0.104695E+00   0.200463E-02   0.107786E-02   0.102997E-01
   964   0.104794E+00   0.198967E-02   0.107429E-02   0.102828E-01
   965   0.104890E+00   0.197450E-02   0.107076E-02   0.102630E-01
   966   0.104985E+00   0.195916E-02   0.106727E-02   0.102406E-01
   967   0.105076E+00   0.194364E-02   0.106382E-02   0.102155E-01
   968   0.105163E+00   0.192798E-02   0.106041E-02   0.101879E-01
   969   0.105247E+00   0.191219E-02   0.105704E-02   0.101577E-01
   970   0.105326E+00   0.189630E-02   0.105371E-02   0.101252E-01
   971   0.105400E+00   0.188031E-02   0.105042E-02   0.100902E-01
   972   0.105468E+00   0.186424E-02   0.104717E-02   0.100530E-01
   973   0.105530E+00   0.184813E-02   0.104396E-02   0.100136E-01
   974   0.105586E+00   0.183198E-02   0.104079E-02   0.997203E-02
   975   0.105634E+00   0.181581E-02   0.103766E-02   0.992841E-02
   976   0.105675E+00   0.179965E-02   0.103456E-02   0.988280E-02
   977   0.105707E+00   0.178351E-02   0.103151E-02   0.983526E-02
   978   0.105731E+00   0.176740E-02   0.102850E-02   0.978588E-02
   979   0.105746E+00   0.175136E-02   0.102553E-02   0.973473E-02
   980   0.105750E+00   0.173539E-02   0.102260E-02   0.968187E-02
   981   0.105745E+00   0.171952E-02   0.101971E-02   0.962739E-02
   982   0.105728E+00   0.170377E-02   0.101686E-02   0.957134E-02
   983   0.105701E+00   0.168814E-02   0.101405E-02   0.951381E-02
   984   0.105661E+00   0.167267E-02   0.101129E-02   0.945487E-02
   985   0.105610E+00   0.165738E-02   0.100856E-02   0.939459E-02
   986   0.105545E+00   0.164227E-02   0.100587E-02   0.933305E-02
   987   0.105467E+00   0.162737E-02   0.100322E-02   0.927031E-02
   988   0.105375E+00   0.161269E-02   0.100061E-02   0.920644E-02
   989   0.105268E+00   0.159826E-02   0.998048E-03   0.914153E-02
   990   0.105147E+00   0.158410E-02   0.995522E-03   0.907564E-02
   991   0.105010E+00   0.157022E-02   0.993037E-03   0.900884E-02
   992   0.104857E+00   0.155664E-02   0.990592E-03   0.894121E-02
   993   0.104687E+00   0.154339E-02   0.988188E-03   0.887282E-02
   994   0.104500E+00   0.153047E-02   0.985825E-03   0.880374E-02
   995   0.104296E+00   0.151791E-02   0.983503E-03   0.873405E-02
   996   0.104074E+00   0.150572E-02   0.981221E-03   0.866381E-02
   997   0.103833E+00   0.149394E-02   0.978981E-03   0.859311E-02
   998   0.103573E+00   0.148256E-02   0.976781E-03   0.852200E-02
   999   0.103293E+00   0.147162E-02   0.974622E-03   0.845057E-02
  1000   0.102994E+00   0.146113E-02   0.972505E-03   0.837889E-02
  1001   0.102673E+00   0.145111E-02   0.970428E-03   0.830703E-02
  1002   0.102333E+00   0.144155E-02   0.968390E-03   0.823503E-02
  1003   0.101973E+00   0.143244E-02   0.966391E-03   0.816297E-02
  1004   0.101595E+00   0.142378E-02   0.964429E-03   0.809089E-02
  1005   0.101198E+00   0.141555E-02   0.962502E-03   0.801884E-02
  1006   0.100784E+00   0.140775E-02   0.960608E-03   0.794688E-02
  1007   0.100354E+00   0.140037E-02   0.958748E-03   0.787507E-02
  1008   0.999071E-01   0.139340E-02   0.956918E-03   0.780345E-02
  1009   0.994452E-01   0.138683E-02   0.955117E-03   0.773209E-02
  1010   0.989686E-01   0.138065E-02   0.953345E-03   0.766104E-02
  1011   0.984779E-01   0.137486E-02   0.951599E-03   0.759035E-02
  1012   0.979739E-01   0.136944E-02   0.949879E-03   0.752007E-02
  1013   0.974572E-01   0.136439E-02   0.948182E-03   0.745026E-02
  1014   0.969284E-01   0.135970E-02   0.946508E-03   0.738097E-02
  1015   0.963883E-01   0.135535E-02   0.944854E-03   0.731227E-02
  1016   0.958375E-01   0.135135E-02   0.943220E-03   0.724419E-02
  1017   0.952767E-01   0.134768E-02   0.941604E-03   0.717680E-02
  1018   0.947065E-01   0.134434E-02   0.940005E-03   0.711015E-02
  1019   0.941276E-01   0.134131E-02   0.938421E-03   0.704430E-02
  1020   0.935407E-01   0.133859E-02   0.936850E-03   0.697929E-02
  1021   0.929465E-01   0.133616E-02   0.935292E-03   0.691519E-02
  1022   0.923455E-01   0.133402E-02   0.933744E-03   0.685204E-02
  1023   0.917385E-01   0.133217E-02   0.932206E-03   0.678990E-02
  1024   0.911262E-01   0.133059E-02   0.930676E-03   0.672883E-02
  1025   0.905092E-01   0.132927E-02   0.929153E-03   0.666888E-02
  1026   0.898881E-01   0.132820E-02   0.927634E-03   0.661010E-02
  1027   0.892637E-01   0.132739E-02   0.926119E-03   0.655255E-02
  1028   0.886366E-01   0.132681E-02   0.924606E-03   0.649629E-02
  1029   0.880075E-01   0.132646E-02   0.923094E-03   0.644136E-02
  1030   0.873770E-01   0.132633E-02   0.921582E-03   0.638781E-02
  1031   0.867458E-01   0.132641E-02   0.920067E-03   0.633572E-02
  1032   0.861146E-01   0.132669E-02   0.918549E-03   0.628512E-02
  1033   0.854841E-01   0.132717E-02   0.917025E-03   0.623607E-02
  1034   0.848548E-01   0.132784E-02   0.915495E-03   0.618863E-02
  1035   0.842276E-01   0.132868E-02   0.913958E-03   0.614285E-02
  1036   0.836030E-01   0.132969E-02   0.912411E-03   0.609879E-02
  1037   0.829817E-01   0.133086E-02   0.910853E-03   0.605650E-02
  1038   0.823644E-01   0.133219E-02   0.909283E-03   0.601603E-02
  1039   0.817517E-01   0.133365E-02   0.907699E-03   0.597744E-02
  1040   0.811444E-01   0.133525E-02   0.906101E-03   0.594078E-02
  1041   0.805430E-01   0.133698E-02   0.904486E-03   0.590610E-02
  1042   0.799483E-01   0.133882E-02   0.902852E-03   0.587347E-02
  1043   0.793608E-01   0.134077E-02   0.901200E-03   0.584293E-02
  1044   0.787814E-01   0.134283E-02   0.899527E-03   0.581454E-02
  1045   0.782106E-01   0.134497E-02   0.897831E-03   0.578835E-02
  1046   0.776492E-01   0.134719E-02   0.896112E-03   0.576442E-02
  1047   0.770977E-01   0.134949E-02   0.894367E-03   0.574280E-02
  1048   0.765569E-01   0.135186E-02   0.892596E-03   0.572355E-02
  1049   0.760274E-01   0.135428E-02   0.890797E-03   0.570671E-02
  1050   0.755098E-01   0.135675E-02   0.888968E-03   0.569235E-02
  1051   0.750048E-01   0.135926E-02   0.887109E-03   0.568049E-02
  1052   0.745124E-01   0.136180E-02   0.885220E-03   0.567109E-02
  1053   0.740323E-01   0.136437E-02   0.883301E-03   0.566405E-02
  1054   0.735644E-01   0.136696E-02   0.881354E-03   0.565931E-02
  1055   0.731087E-01   0.136956E-02   0.879379E-03   0.565678E-02
  1056   0.726650E-01   0.137217E-02   0.877377E-03   0.565639E-02
  1057   0.722332E-01   0.137477E-02   0.875349E-03   0.565805E-02
  1058   0.718131E-01   0.137737E-02   0.873295E-03   0.566170E-02
  1059   0.714046E-01   0.137996E-02   0.871216E-03   0.566725E-02
  1060   0.710077E-01   0.138252E-02   0.869114E-03   0.567461E-02
  1061   0.706220E-01   0.138506E-02   0.866988E-03   0.568373E-02
  1062   0.702476E-01   0.138756E-02   0.864840E-03   0.569451E-02
  1063   0.698843E-01   0.139002E-02   0.862670E-03   0.570688E-02
  1064   0.695319E-01   0.139243E-02   0.860480E-03   0.572075E-02
  1065   0.691904E-01   0.139479E-02   0.858269E-03   0.573606E-02
  1066   0.688596E-01   0.139709E-02   0.856039E-03   0.575272E-02
  1067   0.685393E-01   0.139932E-02   0.853790E-03   0.577066E-02
  1068   0.682295E-01   0.140147E-02   0.851524E-03   0.578979E-02
  1069   0.679300E-01   0.140354E-02   0.849240E-03   0.581004E-02
  1070   0.676407E-01   0.140553E-02   0.846941E-03   0.583132E-02
  1071   0.673615E-01   0.140742E-02   0.844626E-03   0.585357E-02
  1072   0.670921E-01   0.140921E-02   0.842296E-03   0.587670E-02
  1073   0.668326E-01   0.141089E-02   0.839952E-03   0.590064E-02
  1074   0.665827E-01   0.141245E-02   0.837595E-03   0.592530E-02
  1075   0.663424E-01   0.141390E-02   0.835226E-03   0.595061E-02
  1076   0.661115E-01   0.141521E-02   0.832845E-03   0.597649E-02
  1077   0.658898E-01   0.141640E-02   0.830453E-03   0.600287E-02
  1078   0.656773E-01   0.141743E-02   0.828051E-03   0.602965E-02
  1079   0.654738E-01   0.141832E-02   0.825640E-03   0.605677E-02
  1080   0.652792E-01   0.141906E-02   0.823220E-03   0.608414E-02
  1081   0.650933E-01   0.141963E-02   0.820793E-03   0.611169E-02
  1082   0.649161E-01   0.142004E-02   0.818358E-03   0.613935E-02
  1083   0.647473E-01   0.142027E-02   0.815918E-03   0.616702E-02
  1084   0.645870E-01   0.142032E-02   0.813471E-03   0.619463E-02
  1085   0.644348E-01   0.142017E-02   0.811021E-03   0.622211E-02
  1086   0.642908E-01   0.141984E-02   0.808566E-03   0.624938E-02
  1087   0.641547E-01   0.141930E-02   0.806108E-03   0.627635E-02
  1088   0.640265E-01   0.141855E-02   0.803648E-03   0.630296E-02
  1089   0.639060E-01   0.141759E-02   0.801186E-03   0.632911E-02
  1090   0.637931E-01   0.141640E-02   0.798724E-03   0.635474E-02
  1091   0.636877E-01   0.141498E-02   0.796261E-03   0.637976E-02
  1092   0.635896E-01   0.141333E-02   0.793799E-03   0.640410E-02
  1093   0.634986E-01   0.141144E-02   0.791339E-03   0.642767E-02
  1094   0.634148E-01   0.140930E-02   0.788880E-03   0.645041E-02
  1095   0.633378E-01   0.140690E-02   0.786425E-03   0.647222E-02
  1096   0.632677E-01   0.140424E-02   0.783974E-03   0.649304E-02
  1097   0.632043E-01   0.140131E-02   0.781527E-03   0.651278E-02
  1098   0.631474E-01   0.139810E-02   0.779086E-03   0.653137E-02
  1099   0.630969E-01   0.139461E-02   0.776651E-03   0.654873E-02
  1100   0.630527E-01   0.139083E-02   0.774222E-03   0.656478E-02
  1101   0.630146E-01   0.138676E-02   0.771802E-03   0.657945E-02
  1102   0.629824E-01   0.138240E-02   0.769389E-03   0.659275E-02
  1103   0.629557E-01   0.137776E-02   0.766984E-03   0.660469E-02
  1104   0.629342E-01   0.137286E-02   0.764589E-03   0.661529E-02
  1105   0.629176E-01   0.136770E-02   0.762202E-03   0.662456E-02
  1106   0.629055E-01   0.136229E-02   0.759825E-03   0.663253E-02
  1107   0.628977E-01   0.135664E-02   0.757457E-03   0.663919E-02
  1108   0.628939E-01   0.135076E-02   0.755100E-03   0.664458E-02
  1109   0.628936E-01   0.134466E-02   0.752752E-03   0.664871E-02
  1110   0.628967E-01   0.133835E-02   0.750416E-03   0.665158E-02
  1111   0.629027E-01   0.133184E-02   0.748091E-03   0.665322E-02
  1112   0.629114E-01   0.132514E-02   0.745777E-03   0.665365E-02
  1113   0.629225E-01   0.131826E-02   0.743475E-03   0.665287E-02
  1114   0.629356E-01   0.131120E-02   0.741185E-03   0.665091E-02
  1115   0.629503E-01   0.130398E-02   0.738907E-03   0.664778E-02
  1116   0.629665E-01   0.129661E-02   0.736642E-03   0.664349E-02
  1117   0.629838E-01   0.128910E-02   0.734391E-03   0.663807E-02
  1118   0.630018E-01   0.128145E-02   0.732153E-03   0.663152E-02
  1119   0.630202E-01   0.127368E-02   0.729928E-03   0.662386E-02
  1120   0.630388E-01   0.126579E-02   0.727718E-03   0.661511E-02
  1121   0.630572E-01   0.125780E-02   0.725522E-03   0.660529E-02
  1122   0.630750E-01   0.124971E-02   0.723341E-03   0.659440E-02
  1123   0.630921E-01   0.124153E-02   0.721176E-03   0.658247E-02
  1124   0.631079E-01   0.123328E-02   0.719026E-03   0.656950E-02
  1125   0.631224E-01   0.122496E-02   0.716891E-03   0.655553E-02
  1126   0.631350E-01   0.121659E-02   0.714773E-03   0.654055E-02
  1127   0.631455E-01   0.120816E-02   0.712671E-03   0.652459E-02
  1128   0.631536E-01   0.119970E-02   0.710587E-03   0.650767E-02
  1129   0.631590E-01   0.119121E-02   0.708519E-03   0.648979E-02
  1130   0.631613E-01   0.118270E-02   0.706469E-03   0.647098E-02
  1131   0.631603E-01   0.117418E-02   0.704437E-03   0.645124E-02
  1132   0.631555E-01   0.116566E-02   0.702424E-03   0.643061E-02
  1133   0.631468E-01   0.115714E-02   0.700428E-03   0.640908E-02
  1134   0.631337E-01   0.114865E-02   0.698452E-03   0.638668E-02
  1135   0.631160E-01   0.114018E-02   0.696495E-03   0.636342E-02
  1136   0.630933E-01   0.113176E-02   0.694558E-03   0.633931E-02
  1137   0.630654E-01   0.112338E-02   0.692640E-03   0.631439E-02
  1138   0.630318E-01   0.111505E-02   0.690743E-03   0.628865E-02
  1139   0.629924E-01   0.110680E-02   0.688867E-03   0.626211E-02
  1140   0.629467E-01   0.109862E-02   0.687011E-03   0.623479E-02
  1141   0.628944E-01   0.109052E-02   0.685177E-03   0.620671E-02
  1142   0.628353E-01   0.108252E-02   0.683365E-03   0.617789E-02
  1143   0.627690E-01   0.107463E-02   0.681574E-03   0.614832E-02
  1144   0.626952E-01   0.106685E-02   0.679806E-03   0.611804E-02
  1145   0.626136E-01   0.105919E-02   0.678060E-03   0.608706E-02
  1146   0.625239E-01   0.105166E-02   0.676338E-03   0.605539E-02
  1147   0.624257E-01   0.104428E-02   0.674639E-03   0.602306E-02
  1148   0.623187E-01   0.103705E-02   0.672963E-03   0.599006E-02
  1149   0.622026E-01   0.102999E-02   0.671312E-03   0.595643E-02
  1150   0.620772E-01   0.102309E-02   0.669685E-03   0.592217E-02
  1151   0.619421E-01   0.101638E-02   0.668083E-03   0.588731E-02
  1152   0.617975E-01   0.100984E-02   0.666504E-03   0.585188E-02
  1153   0.616438E-01   0.100348E-02   0.664949E-03   0.581592E-02
  1154   0.614811E-01   0.997296E-03   0.663417E-03   0.577946E-02
  1155   0.613098E-01   0.991287E-03   0.661907E-03   0.574255E-02
  1156   0.611301E-01   0.985450E-03   0.660418E-03   0.570522E-02
  1157   0.609423E-01   0.979784E-03   0.658949E-03   0.566751E-02
  1158   0.607466E-01   0.974287E-03   0.657500E-03   0.562947E-02
  1159   0.605434E-01   0.968958E-03   0.656071E-03   0.559112E-02
  1160   0.603329E-01   0.963794E-03   0.654660E-03   0.555250E-02
  1161   0.601153E-01   0.958795E-03   0.653267E-03   0.551367E-02
  1162   0.598910E-01   0.953957E-03   0.651891E-03   0.547464E-02
  1163   0.596602E-01   0.949280E-03   0.650532E-03   0.543547E-02
  1164   0.594231E-01   0.944762E-03   0.649188E-03   0.539618E-02
  1165   0.591801E-01   0.940401E-03   0.647860E-03   0.535682E-02
  1166   0.589314E-01   0.936196E-03   0.646546E-03   0.531743E-02
  1167   0.586772E-01   0.932145E-03   0.645245E-03   0.527805E-02
  1168   0.584180E-01   0.928245E-03   0.643958E-03   0.523870E-02
  1169   0.581538E-01   0.924496E-03   0.642683E-03   0.519944E-02
  1170   0.578850E-01   0.920896E-03   0.641419E-03   0.516029E-02
  1171   0.576118E-01   0.917442E-03   0.640167E-03   0.512131E-02
  1172   0.573346E-01   0.914134E-03   0.638925E-03   0.508251E-02
  1173   0.570536E-01   0.910969E-03   0.637692E-03   0.504396E-02
  1174   0.567690E-01   0.907946E-03   0.636468E-03   0.500567E-02
  1175   0.564812E-01   0.905064E-03   0.635252E-03   0.496770E-02
  1176   0.561903E-01   0.902320E-03   0.634044E-03   0.493007E-02
  1177   0.558967E-01   0.899712E-03   0.632843E-03   0.489283E-02
  1178   0.556007E-01   0.897240E-03   0.631648E-03   0.485602E-02
  1179   0.553024E-01   0.894901E-03   0.630458E-03   0.481967E-02
  1180   0.550022E-01   0.892693E-03   0.629273E-03   0.478382E-02
  1181   0.547004E-01   0.890616E-03   0.628092E-03   0.474851E-02
  1182   0.543972E-01   0.888666E-03   0.626914E-03   0.471378E-02
  1183   0.540928E-01   0.886844E-03   0.625740E-03   0.467967E-02
