#    L    TT             EE             BB             TE          
  1352   0.166153E+04   0.545516E+01   0.624206E+02   0.126156E+02
  1353   0.165854E+04   0.544522E+01   0.623462E+02   0.125826E+02
  1354   0.165557E+04   0.543529E+01   0.622718E+02   0.125497E+02
  1355   0.165259E+04   0.542537E+01   0.621974E+02   0.125168E+02
  1356   0.164962E+04   0.541547E+01   0.621230E+02   0.124840E+02
  1357   0.164666E+04   0.540557E+01   0.620486E+02   0.124512E+02
  1358   0.164370E+04   0.539569E+01   0.619742E+02   0.124185E+02
  1359   0.164074E+04   0.538582E+01   0.618998E+02   0.123859E+02
  1360   0.163779E+04   0.537596E+01   0.618254E+02   0.123534E+02
  1361   0.163484E+04   0.536611E+01   0.617510E+02   0.123209E+02
  1362   0.163190E+04   0.535627E+01   0.616765E+02   0.122885E+02
  1363   0.162896E+04   0.534645E+01   0.616021E+02   0.122561E+02
  1364   0.162603E+04   0.533663E+01   0.615277E+02   0.122238E+02
  1365   0.162310E+04   0.532683E+01   0.614533E+02   0.121916E+02
  1366   0.162017E+04   0.531704E+01   0.613789E+02   0.121595E+02
  1367   0.161725E+04   0.530726E+01   0.613044E+02   0.121274E+02
  1368   0.161434E+04   0.529749E+01   0.612300E+02   0.120953E+02
  1369   0.161142E+04   0.528774E+01   0.611556E+02   0.120634E+02
  1370   0.160852E+04   0.527799E+01   0.610812E+02   0.120315E+02
  1371   0.160561E+04   0.526826E+01   0.610068E+02   0.119996E+02
  1372   0.160271E+04   0.525854E+01   0.609324E+02   0.119679E+02
  1373   0.159982E+04   0.524883E+01   0.608579E+02   0.119362E+02
  1374   0.159693E+04   0.523914E+01   0.607835E+02   0.119045E+02
  1375   0.159404E+04   0.522945E+01   0.607091E+02   0.118730E+02
  1376   0.159116E+04   0.521978E+01   0.606347E+02   0.118415E+02
  1377   0.158828E+04   0.521012E+01   0.605603E+02   0.118100E+02
  1378   0.158541E+04   0.520047E+01   0.604859E+02   0.117786E+02
  1379   0.158254E+04   0.519083E+01   0.604115E+02   0.117473E+02
  1380   0.157967E+04   0.518120E+01   0.603371E+02   0.117161E+02
  1381   0.157681E+04   0.517159E+01   0.602627E+02   0.116849E+02
  1382   0.157396E+04   0.516198E+01   0.601883E+02   0.116537E+02
  1383   0.157111E+04   0.515239E+01   0.601140E+02   0.116227E+02
  1384   0.156826E+04   0.514281E+01   0.600396E+02   0.115917E+02
  1385   0.156542E+04   0.513324E+01   0.599652E+02   0.115608E+02
  1386   0.156258E+04   0.512369E+01   0.598908E+02   0.115299E+02
  1387   0.155974E+04   0.511414E+01   0.598165E+02   0.114991E+02
  1388   0.155691E+04   0.510461E+01   0.597421E+02   0.114683E+02
  1389   0.155408E+04   0.509509E+01   0.596678E+02   0.114377E+02
  1390   0.155126E+04   0.508558E+01   0.595934E+02   0.114071E+02
  1391   0.154844E+04   0.507609E+01   0.595191E+02   0.113765E+02
  1392   0.154563E+04   0.506660E+01   0.594448E+02   0.113460E+02
  1393   0.154282E+04   0.505713E+01   0.593705E+02   0.113156E+02
  1394   0.154002E+04   0.504767E+01   0.592962E+02   0.112852E+02
  1395   0.153722E+04   0.503822E+01   0.592218E+02   0.112549E+02
  1396   0.153442E+04   0.502878E+01   0.591476E+02   0.112247E+02
  1397   0.153163E+04   0.501935E+01   0.590733E+02   0.111945E+02
  1398   0.152884E+04   0.500994E+01   0.589990E+02   0.111644E+02
  1399   0.152605E+04   0.500054E+01   0.589247E+02   0.111344E+02
  1400   0.152327E+04   0.499115E+01   0.588505E+02   0.111044E+02
  1401   0.152050E+04   0.498177E+01   0.587762E+02   0.110745E+02
  1402   0.151773E+04   0.497240E+01   0.587020E+02   0.110446E+02
  1403   0.151496E+04   0.496305E+01   0.586277E+02   0.110149E+02
  1404   0.151220E+04   0.495371E+01   0.585535E+02   0.109851E+02
  1405   0.150944E+04   0.494438E+01   0.584793E+02   0.109555E+02
  1406   0.150668E+04   0.493506E+01   0.584051E+02   0.109259E+02
  1407   0.150393E+04   0.492575E+01   0.583309E+02   0.108963E+02
  1408   0.150118E+04   0.491646E+01   0.582567E+02   0.108668E+02
  1409   0.149844E+04   0.490717E+01   0.581826E+02   0.108374E+02
  1410   0.149570E+04   0.489790E+01   0.581084E+02   0.108081E+02
  1411   0.149297E+04   0.488865E+01   0.580343E+02   0.107788E+02
  1412   0.149024E+04   0.487940E+01   0.579602E+02   0.107495E+02
  1413   0.148751E+04   0.487016E+01   0.578860E+02   0.107204E+02
  1414   0.148479E+04   0.486094E+01   0.578119E+02   0.106913E+02
  1415   0.148207E+04   0.485173E+01   0.577378E+02   0.106622E+02
  1416   0.147936E+04   0.484253E+01   0.576638E+02   0.106332E+02
  1417   0.147665E+04   0.483334E+01   0.575897E+02   0.106043E+02
  1418   0.147394E+04   0.482417E+01   0.575157E+02   0.105755E+02
  1419   0.147124E+04   0.481501E+01   0.574416E+02   0.105467E+02
  1420   0.146855E+04   0.480586E+01   0.573676E+02   0.105179E+02
  1421   0.146585E+04   0.479672E+01   0.572936E+02   0.104892E+02
  1422   0.146316E+04   0.478759E+01   0.572196E+02   0.104606E+02
  1423   0.146048E+04   0.477847E+01   0.571457E+02   0.104321E+02
  1424   0.145780E+04   0.476937E+01   0.570717E+02   0.104036E+02
  1425   0.145512E+04   0.476028E+01   0.569978E+02   0.103752E+02
  1426   0.145245E+04   0.475120E+01   0.569239E+02   0.103468E+02
  1427   0.144978E+04   0.474213E+01   0.568500E+02   0.103185E+02
  1428   0.144712E+04   0.473308E+01   0.567761E+02   0.102902E+02
  1429   0.144446E+04   0.472404E+01   0.567022E+02   0.102620E+02
  1430   0.144180E+04   0.471501E+01   0.566284E+02   0.102339E+02
  1431   0.143915E+04   0.470599E+01   0.565545E+02   0.102059E+02
  1432   0.143650E+04   0.469698E+01   0.564807E+02   0.101779E+02
  1433   0.143386E+04   0.468799E+01   0.564069E+02   0.101499E+02
  1434   0.143122E+04   0.467900E+01   0.563331E+02   0.101220E+02
  1435   0.142858E+04   0.467003E+01   0.562594E+02   0.100942E+02
  1436   0.142595E+04   0.466107E+01   0.561856E+02   0.100664E+02
  1437   0.142332E+04   0.465213E+01   0.561119E+02   0.100387E+02
  1438   0.142070E+04   0.464319E+01   0.560382E+02   0.100111E+02
  1439   0.141808E+04   0.463427E+01   0.559645E+02   0.998351E+01
  1440   0.141546E+04   0.462536E+01   0.558909E+02   0.995599E+01
  1441   0.141285E+04   0.461646E+01   0.558172E+02   0.992853E+01
  1442   0.141024E+04   0.460757E+01   0.557436E+02   0.990113E+01
  1443   0.140764E+04   0.459870E+01   0.556700E+02   0.987379E+01
  1444   0.140504E+04   0.458984E+01   0.555965E+02   0.984650E+01
  1445   0.140245E+04   0.458099E+01   0.555229E+02   0.981928E+01
  1446   0.139985E+04   0.457215E+01   0.554494E+02   0.979212E+01
  1447   0.139727E+04   0.456332E+01   0.553759E+02   0.976501E+01
  1448   0.139468E+04   0.455451E+01   0.553024E+02   0.973797E+01
  1449   0.139210E+04   0.454571E+01   0.552289E+02   0.971098E+01
  1450   0.138953E+04   0.453692E+01   0.551555E+02   0.968406E+01
  1451   0.138696E+04   0.452814E+01   0.550821E+02   0.965719E+01
  1452   0.138439E+04   0.451938E+01   0.550087E+02   0.963039E+01
  1453   0.138182E+04   0.451062E+01   0.549353E+02   0.960364E+01
  1454   0.137927E+04   0.450188E+01   0.548620E+02   0.957695E+01
  1455   0.137671E+04   0.449315E+01   0.547887E+02   0.955032E+01
  1456   0.137416E+04   0.448444E+01   0.547154E+02   0.952375E+01
  1457   0.137161E+04   0.447573E+01   0.546421E+02   0.949723E+01
  1458   0.136907E+04   0.446704E+01   0.545689E+02   0.947078E+01
  1459   0.136653E+04   0.445836E+01   0.544957E+02   0.944438E+01
  1460   0.136399E+04   0.444969E+01   0.544225E+02   0.941805E+01
  1461   0.136146E+04   0.444103E+01   0.543493E+02   0.939177E+01
  1462   0.135893E+04   0.443239E+01   0.542762E+02   0.936555E+01
  1463   0.135641E+04   0.442376E+01   0.542031E+02   0.933939E+01
  1464   0.135389E+04   0.441514E+01   0.541300E+02   0.931328E+01
  1465   0.135137E+04   0.440653E+01   0.540569E+02   0.928724E+01
  1466   0.134886E+04   0.439793E+01   0.539839E+02   0.926125E+01
  1467   0.134635E+04   0.438935E+01   0.539109E+02   0.923532E+01
  1468   0.134385E+04   0.438078E+01   0.538379E+02   0.920945E+01
  1469   0.134135E+04   0.437222E+01   0.537649E+02   0.918363E+01
  1470   0.133885E+04   0.436367E+01   0.536920E+02   0.915788E+01
  1471   0.133636E+04   0.435513E+01   0.536191E+02   0.913218E+01
  1472   0.133387E+04   0.434661E+01   0.535462E+02   0.910654E+01
  1473   0.133138E+04   0.433810E+01   0.534734E+02   0.908095E+01
  1474   0.132890E+04   0.432960E+01   0.534006E+02   0.905543E+01
  1475   0.132642E+04   0.432111E+01   0.533278E+02   0.902996E+01
  1476   0.132395E+04   0.431264E+01   0.532550E+02   0.900455E+01
  1477   0.132148E+04   0.430417E+01   0.531823E+02   0.897919E+01
  1478   0.131901E+04   0.429572E+01   0.531096E+02   0.895389E+01
  1479   0.131655E+04   0.428728E+01   0.530369E+02   0.892865E+01
  1480   0.131409E+04   0.427885E+01   0.529643E+02   0.890347E+01
  1481   0.131164E+04   0.427044E+01   0.528916E+02   0.887834E+01
  1482   0.130919E+04   0.426204E+01   0.528191E+02   0.885327E+01
  1483   0.130674E+04   0.425365E+01   0.527465E+02   0.882826E+01
  1484   0.130430E+04   0.424527E+01   0.526740E+02   0.880330E+01
  1485   0.130186E+04   0.423690E+01   0.526015E+02   0.877840E+01
  1486   0.129943E+04   0.422855E+01   0.525290E+02   0.875356E+01
  1487   0.129700E+04   0.422020E+01   0.524566E+02   0.872877E+01
  1488   0.129457E+04   0.421187E+01   0.523842E+02   0.870404E+01
  1489   0.129214E+04   0.420355E+01   0.523118E+02   0.867936E+01
  1490   0.128972E+04   0.419525E+01   0.522394E+02   0.865474E+01
  1491   0.128731E+04   0.418695E+01   0.521671E+02   0.863018E+01
  1492   0.128490E+04   0.417867E+01   0.520948E+02   0.860567E+01
  1493   0.128249E+04   0.417040E+01   0.520226E+02   0.858122E+01
  1494   0.128008E+04   0.416214E+01   0.519504E+02   0.855682E+01
  1495   0.127768E+04   0.415389E+01   0.518782E+02   0.853248E+01
  1496   0.127528E+04   0.414566E+01   0.518060E+02   0.850819E+01
  1497   0.127289E+04   0.413744E+01   0.517339E+02   0.848396E+01
  1498   0.127050E+04   0.412923E+01   0.516618E+02   0.845979E+01
  1499   0.126811E+04   0.412103E+01   0.515898E+02   0.843567E+01
  1500   0.126573E+04   0.411284E+01   0.515177E+02   0.841161E+01
  1501   0.126335E+04   0.410467E+01   0.514457E+02   0.838760E+01
  1502   0.126098E+04   0.409651E+01   0.513738E+02   0.836365E+01
  1503   0.125861E+04   0.408836E+01   0.513018E+02   0.833975E+01
  1504   0.125624E+04   0.408022E+01   0.512300E+02   0.831591E+01
  1505   0.125388E+04   0.407209E+01   0.511581E+02   0.829212E+01
  1506   0.125152E+04   0.406398E+01   0.510863E+02   0.826838E+01
  1507   0.124916E+04   0.405588E+01   0.510145E+02   0.824470E+01
  1508   0.124681E+04   0.404778E+01   0.509427E+02   0.822108E+01
  1509   0.124446E+04   0.403971E+01   0.508710E+02   0.819751E+01
  1510   0.124211E+04   0.403164E+01   0.507993E+02   0.817399E+01
  1511   0.123977E+04   0.402359E+01   0.507277E+02   0.815053E+01
  1512   0.123743E+04   0.401554E+01   0.506560E+02   0.812713E+01
  1513   0.123510E+04   0.400751E+01   0.505845E+02   0.810377E+01
  1514   0.123277E+04   0.399950E+01   0.505129E+02   0.808048E+01
  1515   0.123044E+04   0.399149E+01   0.504414E+02   0.805723E+01
  1516   0.122812E+04   0.398350E+01   0.503699E+02   0.803404E+01
  1517   0.122580E+04   0.397551E+01   0.502985E+02   0.801090E+01
  1518   0.122348E+04   0.396754E+01   0.502271E+02   0.798782E+01
  1519   0.122117E+04   0.395958E+01   0.501558E+02   0.796479E+01
  1520   0.121886E+04   0.395164E+01   0.500844E+02   0.794182E+01
  1521   0.121656E+04   0.394370E+01   0.500131E+02   0.791889E+01
  1522   0.121426E+04   0.393578E+01   0.499419E+02   0.789603E+01
  1523   0.121196E+04   0.392787E+01   0.498707E+02   0.787321E+01
  1524   0.120967E+04   0.391997E+01   0.497995E+02   0.785045E+01
  1525   0.120738E+04   0.391209E+01   0.497284E+02   0.782774E+01
  1526   0.120509E+04   0.390421E+01   0.496573E+02   0.780509E+01
  1527   0.120281E+04   0.389635E+01   0.495863E+02   0.778248E+01
  1528   0.120053E+04   0.388850E+01   0.495152E+02   0.775993E+01
  1529   0.119825E+04   0.388066E+01   0.494443E+02   0.773744E+01
  1530   0.119598E+04   0.387283E+01   0.493733E+02   0.771499E+01
  1531   0.119371E+04   0.386502E+01   0.493024E+02   0.769260E+01
  1532   0.119145E+04   0.385721E+01   0.492316E+02   0.767026E+01
  1533   0.118919E+04   0.384942E+01   0.491608E+02   0.764798E+01
  1534   0.118693E+04   0.384164E+01   0.490900E+02   0.762575E+01
  1535   0.118468E+04   0.383388E+01   0.490193E+02   0.760356E+01
  1536   0.118243E+04   0.382612E+01   0.489486E+02   0.758144E+01
  1537   0.118018E+04   0.381838E+01   0.488780E+02   0.755936E+01
  1538   0.117794E+04   0.381064E+01   0.488073E+02   0.753734E+01
  1539   0.117570E+04   0.380292E+01   0.487368E+02   0.751536E+01
  1540   0.117347E+04   0.379522E+01   0.486663E+02   0.749344E+01
  1541   0.117123E+04   0.378752E+01   0.485958E+02   0.747158E+01
  1542   0.116901E+04   0.377984E+01   0.485254E+02   0.744976E+01
  1543   0.116678E+04   0.377217E+01   0.484550E+02   0.742799E+01
  1544   0.116456E+04   0.376450E+01   0.483846E+02   0.740628E+01
  1545   0.116234E+04   0.375686E+01   0.483143E+02   0.738462E+01
  1546   0.116013E+04   0.374922E+01   0.482441E+02   0.736301E+01
  1547   0.115792E+04   0.374160E+01   0.481739E+02   0.734145E+01
  1548   0.115571E+04   0.373398E+01   0.481037E+02   0.731995E+01
  1549   0.115351E+04   0.372638E+01   0.480336E+02   0.729849E+01
  1550   0.115131E+04   0.371879E+01   0.479635E+02   0.727709E+01
  1551   0.114912E+04   0.371122E+01   0.478935E+02   0.725573E+01
  1552   0.114692E+04   0.370365E+01   0.478235E+02   0.723443E+01
  1553   0.114474E+04   0.369610E+01   0.477535E+02   0.721318E+01
  1554   0.114255E+04   0.368856E+01   0.476836E+02   0.719198E+01
  1555   0.114037E+04   0.368103E+01   0.476138E+02   0.717083E+01
  1556   0.113819E+04   0.367351E+01   0.475440E+02   0.714973E+01
  1557   0.113602E+04   0.366600E+01   0.474742E+02   0.712868E+01
  1558   0.113385E+04   0.365851E+01   0.474045E+02   0.710768E+01
  1559   0.113168E+04   0.365103E+01   0.473348E+02   0.708674E+01
  1560   0.112952E+04   0.364356E+01   0.472652E+02   0.706584E+01
  1561   0.112736E+04   0.363610E+01   0.471956E+02   0.704499E+01
  1562   0.112520E+04   0.362865E+01   0.471261E+02   0.702419E+01
  1563   0.112305E+04   0.362121E+01   0.470566E+02   0.700345E+01
  1564   0.112090E+04   0.361379E+01   0.469872E+02   0.698275E+01
  1565   0.111875E+04   0.360638E+01   0.469178E+02   0.696210E+01
  1566   0.111661E+04   0.359898E+01   0.468485E+02   0.694151E+01
  1567   0.111447E+04   0.359159E+01   0.467792E+02   0.692096E+01
  1568   0.111234E+04   0.358421E+01   0.467099E+02   0.690046E+01
  1569   0.111021E+04   0.357685E+01   0.466407E+02   0.688001E+01
  1570   0.110808E+04   0.356950E+01   0.465716E+02   0.685962E+01
  1571   0.110595E+04   0.356216E+01   0.465025E+02   0.683927E+01
  1572   0.110383E+04   0.355483E+01   0.464334E+02   0.681897E+01
  1573   0.110172E+04   0.354751E+01   0.463644E+02   0.679872E+01
  1574   0.109960E+04   0.354020E+01   0.462954E+02   0.677852E+01
  1575   0.109749E+04   0.353291E+01   0.462265E+02   0.675836E+01
  1576   0.109538E+04   0.352562E+01   0.461577E+02   0.673826E+01
  1577   0.109328E+04   0.351835E+01   0.460888E+02   0.671821E+01
  1578   0.109118E+04   0.351109E+01   0.460201E+02   0.669820E+01
  1579   0.108908E+04   0.350385E+01   0.459514E+02   0.667824E+01
  1580   0.108699E+04   0.349661E+01   0.458827E+02   0.665834E+01
  1581   0.108490E+04   0.348939E+01   0.458141E+02   0.663848E+01
  1582   0.108281E+04   0.348217E+01   0.457455E+02   0.661867E+01
  1583   0.108073E+04   0.347497E+01   0.456770E+02   0.659890E+01
  1584   0.107865E+04   0.346778E+01   0.456085E+02   0.657919E+01
  1585   0.107657E+04   0.346061E+01   0.455401E+02   0.655952E+01
  1586   0.107450E+04   0.345344E+01   0.454717E+02   0.653990E+01
  1587   0.107243E+04   0.344628E+01   0.454034E+02   0.652033E+01
  1588   0.107037E+04   0.343914E+01   0.453351E+02   0.650081E+01
  1589   0.106830E+04   0.343201E+01   0.452668E+02   0.648134E+01
  1590   0.106625E+04   0.342489E+01   0.451987E+02   0.646191E+01
  1591   0.106419E+04   0.341778E+01   0.451305E+02   0.644253E+01
  1592   0.106214E+04   0.341068E+01   0.450625E+02   0.642320E+01
  1593   0.106009E+04   0.340360E+01   0.449944E+02   0.640392E+01
  1594   0.105804E+04   0.339653E+01   0.449265E+02   0.638468E+01
  1595   0.105600E+04   0.338946E+01   0.448585E+02   0.636550E+01
  1596   0.105396E+04   0.338241E+01   0.447906E+02   0.634635E+01
  1597   0.105193E+04   0.337537E+01   0.447228E+02   0.632726E+01
  1598   0.104989E+04   0.336835E+01   0.446550E+02   0.630821E+01
  1599   0.104787E+04   0.336133E+01   0.445873E+02   0.628921E+01
  1600   0.104584E+04   0.335433E+01   0.445196E+02   0.627026E+01
  1601   0.104382E+04   0.334733E+01   0.444520E+02   0.625135E+01
  1602   0.104180E+04   0.334035E+01   0.443844E+02   0.623250E+01
  1603   0.103978E+04   0.333338E+01   0.443169E+02   0.621368E+01
  1604   0.103777E+04   0.332642E+01   0.442494E+02   0.619492E+01
  1605   0.103576E+04   0.331948E+01   0.441820E+02   0.617620E+01
  1606   0.103376E+04   0.331254E+01   0.441147E+02   0.615753E+01
  1607   0.103176E+04   0.330562E+01   0.440473E+02   0.613890E+01
  1608   0.102976E+04   0.329871E+01   0.439801E+02   0.612032E+01
  1609   0.102776E+04   0.329180E+01   0.439129E+02   0.610178E+01
  1610   0.102577E+04   0.328491E+01   0.438457E+02   0.608330E+01
  1611   0.102378E+04   0.327804E+01   0.437786E+02   0.606485E+01
  1612   0.102180E+04   0.327117E+01   0.437115E+02   0.604646E+01
  1613   0.101981E+04   0.326431E+01   0.436445E+02   0.602811E+01
  1614   0.101784E+04   0.325747E+01   0.435776E+02   0.600980E+01
  1615   0.101586E+04   0.325064E+01   0.435107E+02   0.599155E+01
  1616   0.101389E+04   0.324382E+01   0.434438E+02   0.597333E+01
  1617   0.101192E+04   0.323701E+01   0.433770E+02   0.595517E+01
  1618   0.100995E+04   0.323021E+01   0.433103E+02   0.593704E+01
  1619   0.100799E+04   0.322342E+01   0.432436E+02   0.591897E+01
  1620   0.100603E+04   0.321664E+01   0.431770E+02   0.590094E+01
  1621   0.100408E+04   0.320988E+01   0.431104E+02   0.588295E+01
  1622   0.100212E+04   0.320313E+01   0.430439E+02   0.586501E+01
  1623   0.100017E+04   0.319638E+01   0.429774E+02   0.584711E+01
  1624   0.998227E+03   0.318965E+01   0.429110E+02   0.582926E+01
  1625   0.996284E+03   0.318293E+01   0.428446E+02   0.581146E+01
  1626   0.994344E+03   0.317622E+01   0.427783E+02   0.579370E+01
  1627   0.992408E+03   0.316953E+01   0.427120E+02   0.577598E+01
  1628   0.990475E+03   0.316284E+01   0.426458E+02   0.575831E+01
  1629   0.988545E+03   0.315617E+01   0.425796E+02   0.574068E+01
  1630   0.986618E+03   0.314950E+01   0.425135E+02   0.572310E+01
  1631   0.984694E+03   0.314285E+01   0.424475E+02   0.570556E+01
  1632   0.982774E+03   0.313621E+01   0.423815E+02   0.568806E+01
  1633   0.980857E+03   0.312958E+01   0.423155E+02   0.567061E+01
  1634   0.978943E+03   0.312296E+01   0.422497E+02   0.565321E+01
  1635   0.977032E+03   0.311636E+01   0.421838E+02   0.563585E+01
  1636   0.975124E+03   0.310976E+01   0.421180E+02   0.561853E+01
  1637   0.973220E+03   0.310318E+01   0.420523E+02   0.560125E+01
  1638   0.971318E+03   0.309660E+01   0.419867E+02   0.558402E+01
  1639   0.969420E+03   0.309004E+01   0.419210E+02   0.556684E+01
  1640   0.967526E+03   0.308349E+01   0.418555E+02   0.554969E+01
  1641   0.965634E+03   0.307695E+01   0.417900E+02   0.553260E+01
  1642   0.963745E+03   0.307042E+01   0.417245E+02   0.551554E+01
  1643   0.961860E+03   0.306390E+01   0.416591E+02   0.549853E+01
  1644   0.959978E+03   0.305739E+01   0.415938E+02   0.548156E+01
  1645   0.958098E+03   0.305090E+01   0.415285E+02   0.546463E+01
  1646   0.956223E+03   0.304441E+01   0.414633E+02   0.544775E+01
  1647   0.954350E+03   0.303794E+01   0.413981E+02   0.543091E+01
  1648   0.952480E+03   0.303148E+01   0.413330E+02   0.541411E+01
  1649   0.950614E+03   0.302503E+01   0.412679E+02   0.539736E+01
  1650   0.948750E+03   0.301859E+01   0.412029E+02   0.538065E+01
  1651   0.946890E+03   0.301216E+01   0.411380E+02   0.536398E+01
  1652   0.945033E+03   0.300574E+01   0.410731E+02   0.534735E+01
  1653   0.943179E+03   0.299933E+01   0.410082E+02   0.533077E+01
  1654   0.941328E+03   0.299293E+01   0.409435E+02   0.531423E+01
  1655   0.939480E+03   0.298655E+01   0.408787E+02   0.529773E+01
  1656   0.937635E+03   0.298018E+01   0.408141E+02   0.528127E+01
  1657   0.935794E+03   0.297381E+01   0.407495E+02   0.526486E+01
  1658   0.933955E+03   0.296746E+01   0.406849E+02   0.524849E+01
  1659   0.932120E+03   0.296112E+01   0.406204E+02   0.523216E+01
  1660   0.930288E+03   0.295479E+01   0.405560E+02   0.521587E+01
  1661   0.928458E+03   0.294847E+01   0.404916E+02   0.519962E+01
  1662   0.926632E+03   0.294216E+01   0.404272E+02   0.518342E+01
  1663   0.924809E+03   0.293586E+01   0.403630E+02   0.516726E+01
  1664   0.922989E+03   0.292958E+01   0.402988E+02   0.515114E+01
  1665   0.921172E+03   0.292330E+01   0.402346E+02   0.513506E+01
  1666   0.919359E+03   0.291703E+01   0.401705E+02   0.511902E+01
  1667   0.917548E+03   0.291078E+01   0.401065E+02   0.510303E+01
  1668   0.915740E+03   0.290454E+01   0.400425E+02   0.508707E+01
  1669   0.913936E+03   0.289831E+01   0.399786E+02   0.507116E+01
  1670   0.912134E+03   0.289208E+01   0.399147E+02   0.505529E+01
  1671   0.910336E+03   0.288587E+01   0.398509E+02   0.503945E+01
  1672   0.908541E+03   0.287967E+01   0.397872E+02   0.502366E+01
  1673   0.906748E+03   0.287349E+01   0.397235E+02   0.500792E+01
  1674   0.904959E+03   0.286731E+01   0.396598E+02   0.499221E+01
  1675   0.903173E+03   0.286114E+01   0.395963E+02   0.497654E+01
  1676   0.901390E+03   0.285498E+01   0.395327E+02   0.496091E+01
  1677   0.899610E+03   0.284884E+01   0.394693E+02   0.494533E+01
  1678   0.897832E+03   0.284270E+01   0.394059E+02   0.492978E+01
  1679   0.896058E+03   0.283658E+01   0.393426E+02   0.491428E+01
  1680   0.894287E+03   0.283047E+01   0.392793E+02   0.489881E+01
  1681   0.892520E+03   0.282436E+01   0.392161E+02   0.488339E+01
  1682   0.890755E+03   0.281827E+01   0.391529E+02   0.486800E+01
  1683   0.888993E+03   0.281219E+01   0.390898E+02   0.485266E+01
  1684   0.887234E+03   0.280612E+01   0.390268E+02   0.483736E+01
  1685   0.885478E+03   0.280006E+01   0.389638E+02   0.482209E+01
  1686   0.883725E+03   0.279401E+01   0.389009E+02   0.480687E+01
  1687   0.881975E+03   0.278797E+01   0.388380E+02   0.479169E+01
  1688   0.880228E+03   0.278194E+01   0.387752E+02   0.477654E+01
  1689   0.878485E+03   0.277593E+01   0.387125E+02   0.476144E+01
  1690   0.876744E+03   0.276992E+01   0.386498E+02   0.474637E+01
  1691   0.875006E+03   0.276393E+01   0.385872E+02   0.473135E+01
  1692   0.873271E+03   0.275794E+01   0.385246E+02   0.471636E+01
  1693   0.871539E+03   0.275197E+01   0.384621E+02   0.470141E+01
  1694   0.869811E+03   0.274600E+01   0.383997E+02   0.468651E+01
  1695   0.868085E+03   0.274005E+01   0.383373E+02   0.467164E+01
  1696   0.866362E+03   0.273411E+01   0.382750E+02   0.465681E+01
  1697   0.864642E+03   0.272817E+01   0.382128E+02   0.464202E+01
  1698   0.862925E+03   0.272225E+01   0.381506E+02   0.462727E+01
  1699   0.861211E+03   0.271634E+01   0.380884E+02   0.461256E+01
  1700   0.859500E+03   0.271044E+01   0.380264E+02   0.459789E+01
  1701   0.857792E+03   0.270455E+01   0.379644E+02   0.458325E+01
  1702   0.856087E+03   0.269867E+01   0.379024E+02   0.456866E+01
  1703   0.854385E+03   0.269280E+01   0.378405E+02   0.455410E+01
  1704   0.852686E+03   0.268695E+01   0.377787E+02   0.453958E+01
  1705   0.850990E+03   0.268110E+01   0.377170E+02   0.452510E+01
  1706   0.849297E+03   0.267526E+01   0.376553E+02   0.451066E+01
  1707   0.847607E+03   0.266944E+01   0.375936E+02   0.449626E+01
  1708   0.845919E+03   0.266362E+01   0.375321E+02   0.448189E+01
  1709   0.844235E+03   0.265781E+01   0.374706E+02   0.446756E+01
  1710   0.842553E+03   0.265202E+01   0.374091E+02   0.445327E+01
  1711   0.840875E+03   0.264623E+01   0.373477E+02   0.443902E+01
  1712   0.839199E+03   0.264046E+01   0.372864E+02   0.442481E+01
  1713   0.837527E+03   0.263470E+01   0.372251E+02   0.441063E+01
  1714   0.835857E+03   0.262894E+01   0.371639E+02   0.439650E+01
  1715   0.834190E+03   0.262320E+01   0.371028E+02   0.438240E+01
  1716   0.832526E+03   0.261747E+01   0.370417E+02   0.436833E+01
  1717   0.830865E+03   0.261174E+01   0.369807E+02   0.435431E+01
  1718   0.829207E+03   0.260603E+01   0.369198E+02   0.434032E+01
  1719   0.827552E+03   0.260033E+01   0.368589E+02   0.432637E+01
  1720   0.825899E+03   0.259464E+01   0.367981E+02   0.431246E+01
  1721   0.824250E+03   0.258896E+01   0.367373E+02   0.429858E+01
  1722   0.822603E+03   0.258329E+01   0.366766E+02   0.428475E+01
  1723   0.820959E+03   0.257763E+01   0.366160E+02   0.427094E+01
  1724   0.819319E+03   0.257198E+01   0.365554E+02   0.425718E+01
  1725   0.817681E+03   0.256634E+01   0.364949E+02   0.424345E+01
  1726   0.816045E+03   0.256071E+01   0.364344E+02   0.422976E+01
  1727   0.814413E+03   0.255509E+01   0.363741E+02   0.421611E+01
  1728   0.812784E+03   0.254948E+01   0.363137E+02   0.420249E+01
  1729   0.811157E+03   0.254388E+01   0.362535E+02   0.418891E+01
  1730   0.809533E+03   0.253829E+01   0.361933E+02   0.417537E+01
  1731   0.807912E+03   0.253271E+01   0.361331E+02   0.416186E+01
  1732   0.806294E+03   0.252715E+01   0.360731E+02   0.414839E+01
  1733   0.804679E+03   0.252159E+01   0.360131E+02   0.413495E+01
  1734   0.803067E+03   0.251604E+01   0.359531E+02   0.412155E+01
  1735   0.801457E+03   0.251050E+01   0.358932E+02   0.410819E+01
  1736   0.799850E+03   0.250497E+01   0.358334E+02   0.409486E+01
  1737   0.798246E+03   0.249946E+01   0.357736E+02   0.408157E+01
  1738   0.796645E+03   0.249395E+01   0.357140E+02   0.406832E+01
  1739   0.795047E+03   0.248845E+01   0.356543E+02   0.405510E+01
