#    L    TT             EE             BB             TE          
   779   0.362134E+04   0.202520E+02   0.943338E-01  -0.180042E+03
   780   0.362158E+04   0.200013E+02   0.944594E-01  -0.178145E+03
   781   0.362153E+04   0.197529E+02   0.945849E-01  -0.176221E+03
   782   0.362118E+04   0.195070E+02   0.947102E-01  -0.174272E+03
   783   0.362053E+04   0.192637E+02   0.948354E-01  -0.172296E+03
   784   0.361958E+04   0.190231E+02   0.949604E-01  -0.170297E+03
   785   0.361833E+04   0.187851E+02   0.950852E-01  -0.168272E+03
   786   0.361676E+04   0.185501E+02   0.952098E-01  -0.166223E+03
   787   0.361488E+04   0.183180E+02   0.953342E-01  -0.164152E+03
   788   0.361269E+04   0.180890E+02   0.954582E-01  -0.162057E+03
   789   0.361018E+04   0.178632E+02   0.955820E-01  -0.159940E+03
   790   0.360737E+04   0.176407E+02   0.957054E-01  -0.157802E+03
   791   0.360423E+04   0.174217E+02   0.958285E-01  -0.155645E+03
   792   0.360079E+04   0.172064E+02   0.959512E-01  -0.153470E+03
   793   0.359704E+04   0.169948E+02   0.960735E-01  -0.151277E+03
   794   0.359297E+04   0.167871E+02   0.961954E-01  -0.149068E+03
   795   0.358859E+04   0.165834E+02   0.963169E-01  -0.146845E+03
   796   0.358390E+04   0.163837E+02   0.964378E-01  -0.144608E+03
   797   0.357892E+04   0.161882E+02   0.965583E-01  -0.142357E+03
   798   0.357362E+04   0.159969E+02   0.966782E-01  -0.140094E+03
   799   0.356803E+04   0.158098E+02   0.967976E-01  -0.137819E+03
   800   0.356213E+04   0.156270E+02   0.969164E-01  -0.135532E+03
   801   0.355593E+04   0.154485E+02   0.970346E-01  -0.133235E+03
   802   0.354944E+04   0.152743E+02   0.971522E-01  -0.130928E+03
   803   0.354266E+04   0.151047E+02   0.972691E-01  -0.128612E+03
   804   0.353558E+04   0.149396E+02   0.973854E-01  -0.126288E+03
   805   0.352821E+04   0.147793E+02   0.975009E-01  -0.123955E+03
   806   0.352054E+04   0.146237E+02   0.976157E-01  -0.121617E+03
   807   0.351256E+04   0.144731E+02   0.977297E-01  -0.119270E+03
   808   0.350430E+04   0.143275E+02   0.978429E-01  -0.116919E+03
   809   0.349573E+04   0.141871E+02   0.979552E-01  -0.114564E+03
   810   0.348687E+04   0.140519E+02   0.980667E-01  -0.112203E+03
   811   0.347773E+04   0.139219E+02   0.981773E-01  -0.109840E+03
   812   0.346831E+04   0.137971E+02   0.982870E-01  -0.107475E+03
   813   0.345862E+04   0.136776E+02   0.983957E-01  -0.105110E+03
   814   0.344866E+04   0.135634E+02   0.985035E-01  -0.102744E+03
   815   0.343845E+04   0.134545E+02   0.986102E-01  -0.100380E+03
   816   0.342800E+04   0.133511E+02   0.987160E-01  -0.980175E+02
   817   0.341730E+04   0.132531E+02   0.988206E-01  -0.956578E+02
   818   0.340634E+04   0.131606E+02   0.989243E-01  -0.933011E+02
   819   0.339514E+04   0.130736E+02   0.990268E-01  -0.909478E+02
   820   0.338368E+04   0.129923E+02   0.991282E-01  -0.885986E+02
   821   0.337197E+04   0.129167E+02   0.992284E-01  -0.862538E+02
   822   0.336000E+04   0.128468E+02   0.993275E-01  -0.839139E+02
   823   0.334777E+04   0.127827E+02   0.994254E-01  -0.815794E+02
   824   0.333529E+04   0.127244E+02   0.995221E-01  -0.792514E+02
   825   0.332258E+04   0.126720E+02   0.996175E-01  -0.769313E+02
   826   0.330964E+04   0.126254E+02   0.997117E-01  -0.746202E+02
   827   0.329647E+04   0.125847E+02   0.998046E-01  -0.723194E+02
   828   0.328309E+04   0.125499E+02   0.998962E-01  -0.700301E+02
   829   0.326951E+04   0.125209E+02   0.999865E-01  -0.677536E+02
   830   0.325574E+04   0.124979E+02   0.100075E+00  -0.654910E+02
   831   0.324177E+04   0.124808E+02   0.100163E+00  -0.632427E+02
   832   0.322761E+04   0.124696E+02   0.100249E+00  -0.610093E+02
   833   0.321325E+04   0.124644E+02   0.100334E+00  -0.587912E+02
   834   0.319871E+04   0.124652E+02   0.100418E+00  -0.565888E+02
   835   0.318396E+04   0.124721E+02   0.100500E+00  -0.544025E+02
   836   0.316902E+04   0.124850E+02   0.100580E+00  -0.522327E+02
   837   0.315388E+04   0.125039E+02   0.100659E+00  -0.500801E+02
   838   0.313856E+04   0.125290E+02   0.100737E+00  -0.479455E+02
   839   0.312305E+04   0.125600E+02   0.100813E+00  -0.458301E+02
   840   0.310738E+04   0.125970E+02   0.100888E+00  -0.437347E+02
   841   0.309155E+04   0.126399E+02   0.100961E+00  -0.416607E+02
   842   0.307557E+04   0.126888E+02   0.101033E+00  -0.396090E+02
   843   0.305944E+04   0.127434E+02   0.101103E+00  -0.375807E+02
   844   0.304319E+04   0.128038E+02   0.101172E+00  -0.355768E+02
   845   0.302680E+04   0.128700E+02   0.101239E+00  -0.335979E+02
   846   0.301029E+04   0.129421E+02   0.101304E+00  -0.316449E+02
   847   0.299365E+04   0.130200E+02   0.101368E+00  -0.297183E+02
   848   0.297689E+04   0.131038E+02   0.101430E+00  -0.278187E+02
   849   0.296001E+04   0.131934E+02   0.101491E+00  -0.259468E+02
   850   0.294299E+04   0.132890E+02   0.101550E+00  -0.241032E+02
   851   0.292587E+04   0.133905E+02   0.101607E+00  -0.222886E+02
   852   0.290863E+04   0.134977E+02   0.101663E+00  -0.205032E+02
   853   0.289128E+04   0.136107E+02   0.101717E+00  -0.187475E+02
   854   0.287383E+04   0.137293E+02   0.101769E+00  -0.170216E+02
   855   0.285631E+04   0.138533E+02   0.101820E+00  -0.153259E+02
   856   0.283868E+04   0.139829E+02   0.101869E+00  -0.136606E+02
   857   0.282100E+04   0.141176E+02   0.101917E+00  -0.120261E+02
   858   0.280324E+04   0.142576E+02   0.101963E+00  -0.104227E+02
   859   0.278542E+04   0.144028E+02   0.102007E+00  -0.885103E+01
   860   0.276754E+04   0.145532E+02   0.102049E+00  -0.731171E+01
   861   0.274960E+04   0.147088E+02   0.102090E+00  -0.580542E+01
   862   0.273160E+04   0.148694E+02   0.102129E+00  -0.433284E+01
   863   0.271357E+04   0.150352E+02   0.102166E+00  -0.289457E+01
   864   0.269548E+04   0.152062E+02   0.102202E+00  -0.149138E+01
   865   0.267735E+04   0.153822E+02   0.102236E+00  -0.123726E+00
   866   0.265919E+04   0.155632E+02   0.102268E+00   0.120822E+01
   867   0.264099E+04   0.157492E+02   0.102298E+00   0.250467E+01
   868   0.262276E+04   0.159399E+02   0.102327E+00   0.376546E+01
   869   0.260450E+04   0.161354E+02   0.102354E+00   0.499078E+01
   870   0.258621E+04   0.163356E+02   0.102380E+00   0.618054E+01
   871   0.256791E+04   0.165403E+02   0.102403E+00   0.733487E+01
   872   0.254959E+04   0.167494E+02   0.102425E+00   0.845374E+01
   873   0.253126E+04   0.169628E+02   0.102446E+00   0.953676E+01
   874   0.251293E+04   0.171805E+02   0.102464E+00   0.105837E+02
   875   0.249460E+04   0.174024E+02   0.102481E+00   0.115940E+02
   876   0.247628E+04   0.176283E+02   0.102496E+00   0.125676E+02
   877   0.245798E+04   0.178580E+02   0.102510E+00   0.135037E+02
   878   0.243971E+04   0.180916E+02   0.102522E+00   0.144024E+02
   879   0.242147E+04   0.183288E+02   0.102532E+00   0.152630E+02
   880   0.240327E+04   0.185696E+02   0.102540E+00   0.160853E+02
   881   0.238511E+04   0.188140E+02   0.102547E+00   0.168690E+02
   882   0.236699E+04   0.190618E+02   0.102552E+00   0.176138E+02
   883   0.234893E+04   0.193130E+02   0.102556E+00   0.183194E+02
   884   0.233091E+04   0.195676E+02   0.102558E+00   0.189855E+02
   885   0.231295E+04   0.198254E+02   0.102558E+00   0.196118E+02
   886   0.229505E+04   0.200862E+02   0.102557E+00   0.201980E+02
   887   0.227720E+04   0.203502E+02   0.102555E+00   0.207442E+02
   888   0.225944E+04   0.206172E+02   0.102550E+00   0.212505E+02
   889   0.224174E+04   0.208869E+02   0.102544E+00   0.217171E+02
   890   0.222412E+04   0.211594E+02   0.102537E+00   0.221440E+02
   891   0.220659E+04   0.214344E+02   0.102528E+00   0.225315E+02
   892   0.218915E+04   0.217120E+02   0.102517E+00   0.228795E+02
   893   0.217180E+04   0.219920E+02   0.102506E+00   0.231883E+02
   894   0.215456E+04   0.222740E+02   0.102492E+00   0.234579E+02
   895   0.213742E+04   0.225583E+02   0.102477E+00   0.236882E+02
   896   0.212039E+04   0.228445E+02   0.102461E+00   0.238794E+02
   897   0.210349E+04   0.231326E+02   0.102443E+00   0.240315E+02
   898   0.208670E+04   0.234223E+02   0.102424E+00   0.241444E+02
   899   0.207004E+04   0.237136E+02   0.102404E+00   0.242182E+02
   900   0.205352E+04   0.240063E+02   0.102382E+00   0.242530E+02
   901   0.203714E+04   0.243003E+02   0.102358E+00   0.242487E+02
   902   0.202090E+04   0.245955E+02   0.102334E+00   0.242057E+02
   903   0.200481E+04   0.248918E+02   0.102308E+00   0.241239E+02
   904   0.198887E+04   0.251890E+02   0.102281E+00   0.240036E+02
   905   0.197308E+04   0.254871E+02   0.102252E+00   0.238450E+02
   906   0.195743E+04   0.257860E+02   0.102223E+00   0.236481E+02
   907   0.194196E+04   0.260854E+02   0.102192E+00   0.234132E+02
   908   0.192663E+04   0.263852E+02   0.102160E+00   0.231406E+02
   909   0.191147E+04   0.266856E+02   0.102127E+00   0.228306E+02
   910   0.189647E+04   0.269862E+02   0.102093E+00   0.224835E+02
   911   0.188163E+04   0.272870E+02   0.102058E+00   0.220997E+02
   912   0.186697E+04   0.275878E+02   0.102021E+00   0.216795E+02
   913   0.185247E+04   0.278886E+02   0.101984E+00   0.212232E+02
   914   0.183814E+04   0.281892E+02   0.101945E+00   0.207311E+02
   915   0.182399E+04   0.284896E+02   0.101906E+00   0.202037E+02
   916   0.181001E+04   0.287896E+02   0.101866E+00   0.196412E+02
   917   0.179620E+04   0.290890E+02   0.101825E+00   0.190440E+02
   918   0.178257E+04   0.293877E+02   0.101782E+00   0.184127E+02
   919   0.176912E+04   0.296857E+02   0.101739E+00   0.177474E+02
   920   0.175585E+04   0.299828E+02   0.101696E+00   0.170486E+02
   921   0.174276E+04   0.302788E+02   0.101651E+00   0.163167E+02
   922   0.172985E+04   0.305736E+02   0.101606E+00   0.155523E+02
   923   0.171714E+04   0.308672E+02   0.101560E+00   0.147559E+02
   924   0.170461E+04   0.311594E+02   0.101513E+00   0.139281E+02
   925   0.169228E+04   0.314501E+02   0.101465E+00   0.130694E+02
   926   0.168014E+04   0.317393E+02   0.101417E+00   0.121805E+02
   927   0.166819E+04   0.320266E+02   0.101368E+00   0.112619E+02
   928   0.165645E+04   0.323122E+02   0.101319E+00   0.103142E+02
   929   0.164491E+04   0.325959E+02   0.101269E+00   0.933795E+01
   930   0.163357E+04   0.328774E+02   0.101218E+00   0.833360E+01
   931   0.162244E+04   0.331568E+02   0.101167E+00   0.730169E+01
   932   0.161151E+04   0.334339E+02   0.101116E+00   0.624268E+01
   933   0.160079E+04   0.337086E+02   0.101064E+00   0.515716E+01
   934   0.159028E+04   0.339807E+02   0.101012E+00   0.404553E+01
   935   0.157998E+04   0.342501E+02   0.100959E+00   0.290838E+01
   936   0.156990E+04   0.345167E+02   0.100906E+00   0.174624E+01
   937   0.156002E+04   0.347804E+02   0.100852E+00   0.559796E+00
   938   0.155036E+04   0.350412E+02   0.100799E+00  -0.650437E+00
   939   0.154092E+04   0.352989E+02   0.100745E+00  -0.188378E+01
   940   0.153170E+04   0.355533E+02   0.100690E+00  -0.313964E+01
   941   0.152270E+04   0.358044E+02   0.100636E+00  -0.441750E+01
   942   0.151391E+04   0.360521E+02   0.100581E+00  -0.571668E+01
   943   0.150535E+04   0.362962E+02   0.100527E+00  -0.703652E+01
   944   0.149702E+04   0.365367E+02   0.100472E+00  -0.837627E+01
   945   0.148891E+04   0.367736E+02   0.100417E+00  -0.973535E+01
   946   0.148102E+04   0.370066E+02   0.100362E+00  -0.111130E+02
   947   0.147336E+04   0.372357E+02   0.100307E+00  -0.125085E+02
   948   0.146594E+04   0.374609E+02   0.100252E+00  -0.139212E+02
   949   0.145873E+04   0.376821E+02   0.100197E+00  -0.153505E+02
   950   0.145177E+04   0.378991E+02   0.100142E+00  -0.167955E+02
   951   0.144503E+04   0.381118E+02   0.100087E+00  -0.182558E+02
   952   0.143852E+04   0.383202E+02   0.100032E+00  -0.197305E+02
   953   0.143224E+04   0.385242E+02   0.999773E-01  -0.212194E+02
   954   0.142618E+04   0.387237E+02   0.999228E-01  -0.227216E+02
   955   0.142036E+04   0.389185E+02   0.998686E-01  -0.242368E+02
   956   0.141476E+04   0.391087E+02   0.998145E-01  -0.257642E+02
   957   0.140939E+04   0.392941E+02   0.997608E-01  -0.273033E+02
   958   0.140423E+04   0.394747E+02   0.997073E-01  -0.288533E+02
   959   0.139930E+04   0.396505E+02   0.996541E-01  -0.304135E+02
   960   0.139459E+04   0.398215E+02   0.996012E-01  -0.319831E+02
   961   0.139011E+04   0.399874E+02   0.995487E-01  -0.335615E+02
   962   0.138584E+04   0.401484E+02   0.994966E-01  -0.351479E+02
   963   0.138179E+04   0.403045E+02   0.994449E-01  -0.367416E+02
   964   0.137796E+04   0.404554E+02   0.993936E-01  -0.383420E+02
   965   0.137434E+04   0.406012E+02   0.993427E-01  -0.399485E+02
   966   0.137093E+04   0.407418E+02   0.992924E-01  -0.415604E+02
   967   0.136773E+04   0.408771E+02   0.992425E-01  -0.431770E+02
   968   0.136474E+04   0.410072E+02   0.991932E-01  -0.447978E+02
   969   0.136196E+04   0.411318E+02   0.991444E-01  -0.464221E+02
   970   0.135939E+04   0.412509E+02   0.990962E-01  -0.480493E+02
   971   0.135701E+04   0.413647E+02   0.990486E-01  -0.496787E+02
   972   0.135484E+04   0.414728E+02   0.990016E-01  -0.513095E+02
   973   0.135286E+04   0.415754E+02   0.989553E-01  -0.529412E+02
   974   0.135109E+04   0.416725E+02   0.989096E-01  -0.545730E+02
   975   0.134951E+04   0.417639E+02   0.988646E-01  -0.562041E+02
   976   0.134811E+04   0.418498E+02   0.988203E-01  -0.578340E+02
   977   0.134691E+04   0.419299E+02   0.987767E-01  -0.594618E+02
   978   0.134590E+04   0.420043E+02   0.987338E-01  -0.610871E+02
   979   0.134507E+04   0.420731E+02   0.986918E-01  -0.627090E+02
   980   0.134443E+04   0.421361E+02   0.986504E-01  -0.643270E+02
   981   0.134397E+04   0.421935E+02   0.986099E-01  -0.659403E+02
   982   0.134368E+04   0.422451E+02   0.985702E-01  -0.675483E+02
   983   0.134356E+04   0.422910E+02   0.985313E-01  -0.691503E+02
   984   0.134363E+04   0.423312E+02   0.984933E-01  -0.707457E+02
   985   0.134386E+04   0.423655E+02   0.984561E-01  -0.723340E+02
   986   0.134426E+04   0.423941E+02   0.984198E-01  -0.739143E+02
   987   0.134482E+04   0.424168E+02   0.983843E-01  -0.754863E+02
   988   0.134555E+04   0.424337E+02   0.983498E-01  -0.770493E+02
   989   0.134644E+04   0.424448E+02   0.983162E-01  -0.786026E+02
   990   0.134748E+04   0.424499E+02   0.982835E-01  -0.801457E+02
   991   0.134868E+04   0.424491E+02   0.982518E-01  -0.816780E+02
   992   0.135003E+04   0.424424E+02   0.982210E-01  -0.831987E+02
   993   0.135153E+04   0.424298E+02   0.981911E-01  -0.847072E+02
   994   0.135318E+04   0.424114E+02   0.981623E-01  -0.862027E+02
   995   0.135497E+04   0.423871E+02   0.981344E-01  -0.876845E+02
   996   0.135689E+04   0.423570E+02   0.981075E-01  -0.891519E+02
   997   0.135896E+04   0.423210E+02   0.980816E-01  -0.906042E+02
   998   0.136117E+04   0.422792E+02   0.980567E-01  -0.920407E+02
   999   0.136350E+04   0.422317E+02   0.980328E-01  -0.934605E+02
  1000   0.136597E+04   0.421784E+02   0.980099E-01  -0.948629E+02
  1001   0.136855E+04   0.421192E+02   0.979881E-01  -0.962471E+02
  1002   0.137126E+04   0.420542E+02   0.979673E-01  -0.976126E+02
  1003   0.137408E+04   0.419834E+02   0.979476E-01  -0.989588E+02
  1004   0.137702E+04   0.419068E+02   0.979288E-01  -0.100285E+03
  1005   0.138007E+04   0.418244E+02   0.979111E-01  -0.101591E+03
  1006   0.138323E+04   0.417364E+02   0.978945E-01  -0.102876E+03
  1007   0.138649E+04   0.416428E+02   0.978789E-01  -0.104141E+03
  1008   0.138985E+04   0.415439E+02   0.978644E-01  -0.105384E+03
  1009   0.139332E+04   0.414397E+02   0.978509E-01  -0.106607E+03
  1010   0.139688E+04   0.413305E+02   0.978384E-01  -0.107808E+03
  1011   0.140053E+04   0.412164E+02   0.978270E-01  -0.108987E+03
  1012   0.140428E+04   0.410974E+02   0.978167E-01  -0.110145E+03
  1013   0.140811E+04   0.409736E+02   0.978074E-01  -0.111281E+03
  1014   0.141203E+04   0.408450E+02   0.977991E-01  -0.112395E+03
  1015   0.141603E+04   0.407113E+02   0.977919E-01  -0.113486E+03
  1016   0.142011E+04   0.405727E+02   0.977857E-01  -0.114555E+03
  1017   0.142428E+04   0.404289E+02   0.977806E-01  -0.115600E+03
  1018   0.142852E+04   0.402800E+02   0.977765E-01  -0.116621E+03
  1019   0.143284E+04   0.401259E+02   0.977734E-01  -0.117619E+03
  1020   0.143722E+04   0.399667E+02   0.977713E-01  -0.118593E+03
  1021   0.144168E+04   0.398027E+02   0.977703E-01  -0.119541E+03
  1022   0.144619E+04   0.396338E+02   0.977703E-01  -0.120464E+03
  1023   0.145076E+04   0.394604E+02   0.977713E-01  -0.121361E+03
  1024   0.145538E+04   0.392825E+02   0.977733E-01  -0.122231E+03
  1025   0.146004E+04   0.391004E+02   0.977763E-01  -0.123074E+03
  1026   0.146475E+04   0.389141E+02   0.977803E-01  -0.123889E+03
  1027   0.146950E+04   0.387236E+02   0.977852E-01  -0.124677E+03
  1028   0.147427E+04   0.385292E+02   0.977912E-01  -0.125437E+03
  1029   0.147909E+04   0.383308E+02   0.977981E-01  -0.126170E+03
  1030   0.148394E+04   0.381284E+02   0.978060E-01  -0.126875E+03
  1031   0.148882E+04   0.379222E+02   0.978148E-01  -0.127554E+03
  1032   0.149372E+04   0.377122E+02   0.978245E-01  -0.128207E+03
  1033   0.149865E+04   0.374983E+02   0.978352E-01  -0.128833E+03
  1034   0.150359E+04   0.372808E+02   0.978468E-01  -0.129431E+03
  1035   0.150856E+04   0.370598E+02   0.978593E-01  -0.130003E+03
  1036   0.151353E+04   0.368354E+02   0.978727E-01  -0.130546E+03
  1037   0.151851E+04   0.366076E+02   0.978870E-01  -0.131061E+03
  1038   0.152349E+04   0.363767E+02   0.979021E-01  -0.131547E+03
  1039   0.152846E+04   0.361429E+02   0.979181E-01  -0.132003E+03
  1040   0.153342E+04   0.359060E+02   0.979350E-01  -0.132429E+03
  1041   0.153837E+04   0.356662E+02   0.979527E-01  -0.132825E+03
  1042   0.154330E+04   0.354236E+02   0.979712E-01  -0.133192E+03
  1043   0.154820E+04   0.351781E+02   0.979905E-01  -0.133528E+03
  1044   0.155309E+04   0.349298E+02   0.980106E-01  -0.133835E+03
  1045   0.155795E+04   0.346785E+02   0.980314E-01  -0.134111E+03
  1046   0.156278E+04   0.344246E+02   0.980530E-01  -0.134359E+03
  1047   0.156757E+04   0.341677E+02   0.980754E-01  -0.134577E+03
  1048   0.157233E+04   0.339083E+02   0.980985E-01  -0.134765E+03
  1049   0.157705E+04   0.336464E+02   0.981222E-01  -0.134922E+03
  1050   0.158172E+04   0.333824E+02   0.981467E-01  -0.135051E+03
  1051   0.158634E+04   0.331163E+02   0.981718E-01  -0.135150E+03
  1052   0.159091E+04   0.328482E+02   0.981976E-01  -0.135220E+03
  1053   0.159542E+04   0.325786E+02   0.982240E-01  -0.135260E+03
  1054   0.159988E+04   0.323074E+02   0.982511E-01  -0.135270E+03
  1055   0.160428E+04   0.320349E+02   0.982787E-01  -0.135252E+03
  1056   0.160862E+04   0.317611E+02   0.983069E-01  -0.135204E+03
  1057   0.161289E+04   0.314860E+02   0.983357E-01  -0.135127E+03
  1058   0.161710E+04   0.312099E+02   0.983650E-01  -0.135022E+03
  1059   0.162124E+04   0.309326E+02   0.983949E-01  -0.134888E+03
  1060   0.162531E+04   0.306544E+02   0.984253E-01  -0.134725E+03
  1061   0.162932E+04   0.303753E+02   0.984561E-01  -0.134534E+03
  1062   0.163326E+04   0.300955E+02   0.984874E-01  -0.134315E+03
  1063   0.163713E+04   0.298149E+02   0.985192E-01  -0.134068E+03
  1064   0.164092E+04   0.295337E+02   0.985514E-01  -0.133793E+03
  1065   0.164462E+04   0.292521E+02   0.985840E-01  -0.133490E+03
  1066   0.164826E+04   0.289701E+02   0.986170E-01  -0.133161E+03
  1067   0.165181E+04   0.286877E+02   0.986503E-01  -0.132804E+03
  1068   0.165529E+04   0.284052E+02   0.986840E-01  -0.132420E+03
  1069   0.165867E+04   0.281226E+02   0.987181E-01  -0.132010E+03
  1070   0.166198E+04   0.278401E+02   0.987524E-01  -0.131574E+03
  1071   0.166519E+04   0.275576E+02   0.987870E-01  -0.131112E+03
  1072   0.166833E+04   0.272755E+02   0.988218E-01  -0.130624E+03
  1073   0.167136E+04   0.269937E+02   0.988569E-01  -0.130111E+03
  1074   0.167430E+04   0.267124E+02   0.988922E-01  -0.129573E+03
  1075   0.167715E+04   0.264318E+02   0.989277E-01  -0.129010E+03
  1076   0.167991E+04   0.261518E+02   0.989633E-01  -0.128422E+03
  1077   0.168257E+04   0.258726E+02   0.989991E-01  -0.127810E+03
  1078   0.168513E+04   0.255944E+02   0.990351E-01  -0.127175E+03
  1079   0.168759E+04   0.253172E+02   0.990711E-01  -0.126516E+03
  1080   0.168995E+04   0.250411E+02   0.991072E-01  -0.125835E+03
  1081   0.169220E+04   0.247663E+02   0.991433E-01  -0.125131E+03
  1082   0.169435E+04   0.244928E+02   0.991795E-01  -0.124404E+03
  1083   0.169639E+04   0.242207E+02   0.992157E-01  -0.123656E+03
  1084   0.169833E+04   0.239501E+02   0.992518E-01  -0.122886E+03
  1085   0.170015E+04   0.236812E+02   0.992880E-01  -0.122095E+03
  1086   0.170187E+04   0.234139E+02   0.993240E-01  -0.121283E+03
  1087   0.170347E+04   0.231483E+02   0.993600E-01  -0.120451E+03
  1088   0.170495E+04   0.228847E+02   0.993959E-01  -0.119598E+03
  1089   0.170631E+04   0.226231E+02   0.994317E-01  -0.118726E+03
  1090   0.170756E+04   0.223635E+02   0.994673E-01  -0.117835E+03
  1091   0.170869E+04   0.221061E+02   0.995027E-01  -0.116925E+03
  1092   0.170970E+04   0.218509E+02   0.995379E-01  -0.115996E+03
  1093   0.171058E+04   0.215981E+02   0.995730E-01  -0.115051E+03
  1094   0.171135E+04   0.213478E+02   0.996077E-01  -0.114087E+03
  1095   0.171199E+04   0.211000E+02   0.996423E-01  -0.113108E+03
  1096   0.171250E+04   0.208549E+02   0.996765E-01  -0.112112E+03
  1097   0.171288E+04   0.206126E+02   0.997105E-01  -0.111100E+03
  1098   0.171314E+04   0.203730E+02   0.997441E-01  -0.110073E+03
  1099   0.171327E+04   0.201364E+02   0.997774E-01  -0.109032E+03
  1100   0.171327E+04   0.199028E+02   0.998103E-01  -0.107976E+03
  1101   0.171314E+04   0.196722E+02   0.998428E-01  -0.106906E+03
  1102   0.171287E+04   0.194446E+02   0.998749E-01  -0.105824E+03
  1103   0.171247E+04   0.192204E+02   0.999066E-01  -0.104727E+03
  1104   0.171194E+04   0.189994E+02   0.999378E-01  -0.103619E+03
  1105   0.171128E+04   0.187816E+02   0.999686E-01  -0.102498E+03
  1106   0.171049E+04   0.185673E+02   0.999989E-01  -0.101366E+03
  1107   0.170957E+04   0.183565E+02   0.100029E+00  -0.100223E+03
  1108   0.170851E+04   0.181491E+02   0.100058E+00  -0.990697E+02
  1109   0.170734E+04   0.179455E+02   0.100087E+00  -0.979060E+02
  1110   0.170602E+04   0.177455E+02   0.100115E+00  -0.967326E+02
  1111   0.170458E+04   0.175493E+02   0.100142E+00  -0.955501E+02
  1112   0.170301E+04   0.173568E+02   0.100169E+00  -0.943588E+02
  1113   0.170132E+04   0.171682E+02   0.100196E+00  -0.931595E+02
  1114   0.169950E+04   0.169836E+02   0.100221E+00  -0.919524E+02
  1115   0.169756E+04   0.168029E+02   0.100246E+00  -0.907382E+02
  1116   0.169548E+04   0.166263E+02   0.100271E+00  -0.895174E+02
  1117   0.169329E+04   0.164538E+02   0.100294E+00  -0.882904E+02
  1118   0.169097E+04   0.162853E+02   0.100317E+00  -0.870576E+02
  1119   0.168853E+04   0.161212E+02   0.100340E+00  -0.858197E+02
  1120   0.168596E+04   0.159611E+02   0.100361E+00  -0.845771E+02
  1121   0.168327E+04   0.158054E+02   0.100382E+00  -0.833302E+02
  1122   0.168046E+04   0.156540E+02   0.100402E+00  -0.820797E+02
  1123   0.167753E+04   0.155070E+02   0.100421E+00  -0.808259E+02
  1124   0.167449E+04   0.153644E+02   0.100439E+00  -0.795694E+02
  1125   0.167133E+04   0.152262E+02   0.100457E+00  -0.783106E+02
  1126   0.166803E+04   0.150924E+02   0.100473E+00  -0.770503E+02
  1127   0.166464E+04   0.149632E+02   0.100489E+00  -0.757888E+02
  1128   0.166113E+04   0.148386E+02   0.100504E+00  -0.745269E+02
  1129   0.165750E+04   0.147185E+02   0.100518E+00  -0.732650E+02
  1130   0.165377E+04   0.146031E+02   0.100531E+00  -0.720038E+02
  1131   0.164992E+04   0.144922E+02   0.100543E+00  -0.707437E+02
  1132   0.164596E+04   0.143861E+02   0.100555E+00  -0.694852E+02
  1133   0.164191E+04   0.142847E+02   0.100565E+00  -0.682289E+02
  1134   0.163774E+04   0.141880E+02   0.100574E+00  -0.669754E+02
  1135   0.163346E+04   0.140959E+02   0.100583E+00  -0.657250E+02
  1136   0.162909E+04   0.140087E+02   0.100590E+00  -0.644782E+02
  1137   0.162462E+04   0.139262E+02   0.100597E+00  -0.632356E+02
  1138   0.162004E+04   0.138484E+02   0.100602E+00  -0.619978E+02
  1139   0.161537E+04   0.137754E+02   0.100607E+00  -0.607651E+02
  1140   0.161059E+04   0.137072E+02   0.100610E+00  -0.595381E+02
  1141   0.160573E+04   0.136437E+02   0.100612E+00  -0.583175E+02
  1142   0.160077E+04   0.135850E+02   0.100614E+00  -0.571037E+02
  1143   0.159572E+04   0.135311E+02   0.100614E+00  -0.558972E+02
  1144   0.159057E+04   0.134821E+02   0.100613E+00  -0.546985E+02
  1145   0.158534E+04   0.134378E+02   0.100611E+00  -0.535083E+02
  1146   0.158002E+04   0.133983E+02   0.100608E+00  -0.523270E+02
  1147   0.157463E+04   0.133636E+02   0.100604E+00  -0.511550E+02
  1148   0.156914E+04   0.133337E+02   0.100599E+00  -0.499930E+02
  1149   0.156357E+04   0.133085E+02   0.100593E+00  -0.488414E+02
  1150   0.155792E+04   0.132880E+02   0.100586E+00  -0.477007E+02
  1151   0.155220E+04   0.132722E+02   0.100577E+00  -0.465713E+02
  1152   0.154640E+04   0.132612E+02   0.100568E+00  -0.454537E+02
  1153   0.154053E+04   0.132549E+02   0.100557E+00  -0.443481E+02
  1154   0.153458E+04   0.132533E+02   0.100545E+00  -0.432549E+02
  1155   0.152856E+04   0.132562E+02   0.100532E+00  -0.421745E+02
  1156   0.152248E+04   0.132638E+02   0.100518E+00  -0.411071E+02
  1157   0.151633E+04   0.132760E+02   0.100503E+00  -0.400530E+02
  1158   0.151012E+04   0.132929E+02   0.100487E+00  -0.390128E+02
  1159   0.150384E+04   0.133142E+02   0.100469E+00  -0.379866E+02
  1160   0.149751E+04   0.133400E+02   0.100451E+00  -0.369747E+02
  1161   0.149112E+04   0.133704E+02   0.100431E+00  -0.359774E+02
  1162   0.148468E+04   0.134051E+02   0.100410E+00  -0.349950E+02
  1163   0.147818E+04   0.134443E+02   0.100388E+00  -0.340278E+02
