#    L    TT             EE             BB             TE          
  1352   0.100885E+04   0.271317E+02   0.413391E-03  -0.992235E+02
  1353   0.101200E+04   0.269412E+02   0.412485E-03  -0.993615E+02
  1354   0.101512E+04   0.267488E+02   0.411578E-03  -0.994791E+02
  1355   0.101822E+04   0.265543E+02   0.410670E-03  -0.995764E+02
  1356   0.102130E+04   0.263579E+02   0.409761E-03  -0.996533E+02
  1357   0.102435E+04   0.261598E+02   0.408850E-03  -0.997101E+02
  1358   0.102738E+04   0.259598E+02   0.407938E-03  -0.997465E+02
  1359   0.103038E+04   0.257581E+02   0.407024E-03  -0.997628E+02
  1360   0.103334E+04   0.255549E+02   0.406109E-03  -0.997588E+02
  1361   0.103627E+04   0.253501E+02   0.405192E-03  -0.997346E+02
  1362   0.103917E+04   0.251439E+02   0.404275E-03  -0.996904E+02
  1363   0.104203E+04   0.249363E+02   0.403355E-03  -0.996261E+02
  1364   0.104486E+04   0.247274E+02   0.402434E-03  -0.995418E+02
  1365   0.104765E+04   0.245172E+02   0.401512E-03  -0.994376E+02
  1366   0.105040E+04   0.243060E+02   0.400589E-03  -0.993137E+02
  1367   0.105311E+04   0.240937E+02   0.399663E-03  -0.991700E+02
  1368   0.105578E+04   0.238804E+02   0.398737E-03  -0.990066E+02
  1369   0.105840E+04   0.236662E+02   0.397808E-03  -0.988237E+02
  1370   0.106098E+04   0.234513E+02   0.396879E-03  -0.986215E+02
  1371   0.106351E+04   0.232356E+02   0.395947E-03  -0.984000E+02
  1372   0.106600E+04   0.230194E+02   0.395015E-03  -0.981593E+02
  1373   0.106844E+04   0.228025E+02   0.394080E-03  -0.978996E+02
  1374   0.107083E+04   0.225853E+02   0.393144E-03  -0.976211E+02
  1375   0.107316E+04   0.223676E+02   0.392207E-03  -0.973238E+02
  1376   0.107545E+04   0.221497E+02   0.391267E-03  -0.970079E+02
  1377   0.107768E+04   0.219316E+02   0.390327E-03  -0.966736E+02
  1378   0.107986E+04   0.217133E+02   0.389384E-03  -0.963210E+02
  1379   0.108197E+04   0.214950E+02   0.388440E-03  -0.959503E+02
  1380   0.108403E+04   0.212767E+02   0.387494E-03  -0.955615E+02
  1381   0.108603E+04   0.210584E+02   0.386547E-03  -0.951549E+02
  1382   0.108797E+04   0.208404E+02   0.385598E-03  -0.947306E+02
  1383   0.108984E+04   0.206226E+02   0.384647E-03  -0.942887E+02
  1384   0.109165E+04   0.204051E+02   0.383695E-03  -0.938294E+02
  1385   0.109340E+04   0.201880E+02   0.382740E-03  -0.933530E+02
  1386   0.109508E+04   0.199714E+02   0.381784E-03  -0.928599E+02
  1387   0.109669E+04   0.197555E+02   0.380826E-03  -0.923501E+02
  1388   0.109824E+04   0.195402E+02   0.379867E-03  -0.918240E+02
  1389   0.109971E+04   0.193256E+02   0.378906E-03  -0.912817E+02
  1390   0.110111E+04   0.191119E+02   0.377943E-03  -0.907236E+02
  1391   0.110244E+04   0.188991E+02   0.376978E-03  -0.901500E+02
  1392   0.110370E+04   0.186874E+02   0.376011E-03  -0.895609E+02
  1393   0.110489E+04   0.184767E+02   0.375042E-03  -0.889567E+02
  1394   0.110600E+04   0.182671E+02   0.374072E-03  -0.883375E+02
  1395   0.110703E+04   0.180588E+02   0.373100E-03  -0.877037E+02
  1396   0.110799E+04   0.178516E+02   0.372126E-03  -0.870553E+02
  1397   0.110887E+04   0.176459E+02   0.371150E-03  -0.863928E+02
  1398   0.110966E+04   0.174415E+02   0.370172E-03  -0.857162E+02
  1399   0.111037E+04   0.172387E+02   0.369192E-03  -0.850261E+02
  1400   0.111100E+04   0.170374E+02   0.368210E-03  -0.843226E+02
  1401   0.111155E+04   0.168378E+02   0.367226E-03  -0.836061E+02
  1402   0.111202E+04   0.166398E+02   0.366241E-03  -0.828767E+02
  1403   0.111240E+04   0.164436E+02   0.365254E-03  -0.821349E+02
  1404   0.111270E+04   0.162492E+02   0.364265E-03  -0.813809E+02
  1405   0.111292E+04   0.160568E+02   0.363276E-03  -0.806150E+02
  1406   0.111305E+04   0.158663E+02   0.362285E-03  -0.798374E+02
  1407   0.111310E+04   0.156778E+02   0.361293E-03  -0.790486E+02
  1408   0.111306E+04   0.154914E+02   0.360301E-03  -0.782486E+02
  1409   0.111294E+04   0.153071E+02   0.359308E-03  -0.774379E+02
  1410   0.111274E+04   0.151251E+02   0.358315E-03  -0.766168E+02
  1411   0.111245E+04   0.149453E+02   0.357321E-03  -0.757855E+02
  1412   0.111208E+04   0.147678E+02   0.356327E-03  -0.749444E+02
  1413   0.111161E+04   0.145927E+02   0.355334E-03  -0.740937E+02
  1414   0.111107E+04   0.144201E+02   0.354341E-03  -0.732340E+02
  1415   0.111044E+04   0.142499E+02   0.353348E-03  -0.723655E+02
  1416   0.110973E+04   0.140824E+02   0.352356E-03  -0.714886E+02
  1417   0.110894E+04   0.139174E+02   0.351365E-03  -0.706036E+02
  1418   0.110806E+04   0.137551E+02   0.350375E-03  -0.697110E+02
  1419   0.110710E+04   0.135955E+02   0.349386E-03  -0.688109E+02
  1420   0.110606E+04   0.134387E+02   0.348398E-03  -0.679038E+02
  1421   0.110493E+04   0.132848E+02   0.347412E-03  -0.669901E+02
  1422   0.110373E+04   0.131337E+02   0.346428E-03  -0.660700E+02
  1423   0.110244E+04   0.129854E+02   0.345445E-03  -0.651439E+02
  1424   0.110107E+04   0.128402E+02   0.344465E-03  -0.642121E+02
  1425   0.109961E+04   0.126980E+02   0.343486E-03  -0.632750E+02
  1426   0.109808E+04   0.125588E+02   0.342511E-03  -0.623330E+02
  1427   0.109646E+04   0.124226E+02   0.341537E-03  -0.613863E+02
  1428   0.109476E+04   0.122896E+02   0.340567E-03  -0.604354E+02
  1429   0.109298E+04   0.121597E+02   0.339599E-03  -0.594806E+02
  1430   0.109112E+04   0.120330E+02   0.338634E-03  -0.585222E+02
  1431   0.108918E+04   0.119096E+02   0.337673E-03  -0.575608E+02
  1432   0.108717E+04   0.117894E+02   0.336715E-03  -0.565965E+02
  1433   0.108507E+04   0.116725E+02   0.335761E-03  -0.556298E+02
  1434   0.108289E+04   0.115589E+02   0.334810E-03  -0.546609E+02
  1435   0.108064E+04   0.114487E+02   0.333864E-03  -0.536905E+02
  1436   0.107831E+04   0.113418E+02   0.332921E-03  -0.527186E+02
  1437   0.107590E+04   0.112383E+02   0.331983E-03  -0.517459E+02
  1438   0.107341E+04   0.111383E+02   0.331049E-03  -0.507725E+02
  1439   0.107085E+04   0.110417E+02   0.330120E-03  -0.497990E+02
  1440   0.106821E+04   0.109486E+02   0.329196E-03  -0.488256E+02
  1441   0.106550E+04   0.108590E+02   0.328277E-03  -0.478527E+02
  1442   0.106272E+04   0.107729E+02   0.327363E-03  -0.468806E+02
  1443   0.105985E+04   0.106902E+02   0.326454E-03  -0.459098E+02
  1444   0.105692E+04   0.106112E+02   0.325551E-03  -0.449407E+02
  1445   0.105392E+04   0.105357E+02   0.324653E-03  -0.439734E+02
  1446   0.105084E+04   0.104638E+02   0.323762E-03  -0.430085E+02
  1447   0.104769E+04   0.103954E+02   0.322876E-03  -0.420463E+02
  1448   0.104447E+04   0.103306E+02   0.321996E-03  -0.410871E+02
  1449   0.104118E+04   0.102695E+02   0.321123E-03  -0.401315E+02
  1450   0.103782E+04   0.102119E+02   0.320257E-03  -0.391797E+02
  1451   0.103440E+04   0.101580E+02   0.319397E-03  -0.382321E+02
  1452   0.103091E+04   0.101076E+02   0.318544E-03  -0.372891E+02
  1453   0.102735E+04   0.100609E+02   0.317697E-03  -0.363509E+02
  1454   0.102373E+04   0.100178E+02   0.316856E-03  -0.354178E+02
  1455   0.102005E+04   0.997828E+01   0.316022E-03  -0.344901E+02
  1456   0.101631E+04   0.994241E+01   0.315194E-03  -0.335680E+02
  1457   0.101251E+04   0.991019E+01   0.314371E-03  -0.326519E+02
  1458   0.100864E+04   0.988146E+01   0.313555E-03  -0.317419E+02
  1459   0.100472E+04   0.985638E+01   0.312744E-03  -0.308383E+02
  1460   0.100074E+04   0.983494E+01   0.311938E-03  -0.299414E+02
  1461   0.996698E+03   0.981699E+01   0.311138E-03  -0.290515E+02
  1462   0.992604E+03   0.980261E+01   0.310343E-03  -0.281689E+02
  1463   0.988456E+03   0.979180E+01   0.309554E-03  -0.272938E+02
  1464   0.984253E+03   0.978449E+01   0.308769E-03  -0.264264E+02
  1465   0.979997E+03   0.978074E+01   0.307989E-03  -0.255670E+02
  1466   0.975696E+03   0.978049E+01   0.307214E-03  -0.247159E+02
  1467   0.971342E+03   0.978367E+01   0.306443E-03  -0.238733E+02
  1468   0.966945E+03   0.979041E+01   0.305677E-03  -0.230396E+02
  1469   0.962496E+03   0.980049E+01   0.304915E-03  -0.222149E+02
  1470   0.957998E+03   0.981407E+01   0.304157E-03  -0.213995E+02
  1471   0.953466E+03   0.983100E+01   0.303404E-03  -0.205936E+02
  1472   0.948885E+03   0.985135E+01   0.302654E-03  -0.197974E+02
  1473   0.944256E+03   0.987497E+01   0.301908E-03  -0.190113E+02
  1474   0.939595E+03   0.990201E+01   0.301165E-03  -0.182354E+02
  1475   0.934888E+03   0.993225E+01   0.300426E-03  -0.174701E+02
  1476   0.930150E+03   0.996584E+01   0.299691E-03  -0.167154E+02
  1477   0.925375E+03   0.100026E+02   0.298959E-03  -0.159716E+02
  1478   0.920563E+03   0.100425E+02   0.298229E-03  -0.152390E+02
  1479   0.915722E+03   0.100857E+02   0.297503E-03  -0.145178E+02
  1480   0.910846E+03   0.101319E+02   0.296780E-03  -0.138081E+02
  1481   0.905942E+03   0.101814E+02   0.296059E-03  -0.131102E+02
  1482   0.901005E+03   0.102338E+02   0.295341E-03  -0.124244E+02
  1483   0.896042E+03   0.102892E+02   0.294625E-03  -0.117507E+02
  1484   0.891062E+03   0.103476E+02   0.293911E-03  -0.110895E+02
  1485   0.886049E+03   0.104090E+02   0.293200E-03  -0.104408E+02
  1486   0.881021E+03   0.104733E+02   0.292491E-03  -0.980484E+01
  1487   0.875962E+03   0.105404E+02   0.291783E-03  -0.918190E+01
  1488   0.870888E+03   0.106104E+02   0.291077E-03  -0.857210E+01
  1489   0.865801E+03   0.106831E+02   0.290373E-03  -0.797563E+01
  1490   0.860689E+03   0.107585E+02   0.289671E-03  -0.739265E+01
  1491   0.855564E+03   0.108366E+02   0.288969E-03  -0.682334E+01
  1492   0.850426E+03   0.109173E+02   0.288269E-03  -0.626787E+01
  1493   0.845276E+03   0.110007E+02   0.287570E-03  -0.572640E+01
  1494   0.840115E+03   0.110865E+02   0.286872E-03  -0.519909E+01
  1495   0.834945E+03   0.111748E+02   0.286175E-03  -0.468612E+01
  1496   0.829768E+03   0.112656E+02   0.285479E-03  -0.418762E+01
  1497   0.824585E+03   0.113587E+02   0.284783E-03  -0.370371E+01
  1498   0.819397E+03   0.114542E+02   0.284087E-03  -0.323453E+01
  1499   0.814207E+03   0.115519E+02   0.283392E-03  -0.278021E+01
  1500   0.809017E+03   0.116518E+02   0.282696E-03  -0.234087E+01
  1501   0.803806E+03   0.117535E+02   0.000000E+00  -0.191880E+01
  1502   0.798618E+03   0.118577E+02   0.000000E+00  -0.150972E+01
  1503   0.793433E+03   0.119640E+02   0.000000E+00  -0.111586E+01
  1504   0.788252E+03   0.120722E+02   0.000000E+00  -0.737249E+00
  1505   0.783077E+03   0.121824E+02   0.000000E+00  -0.373922E+00
  1506   0.777907E+03   0.122944E+02   0.000000E+00  -0.259191E-01
  1507   0.772744E+03   0.124083E+02   0.000000E+00   0.306722E+00
  1508   0.767589E+03   0.125239E+02   0.000000E+00   0.623948E+00
  1509   0.762444E+03   0.126412E+02   0.000000E+00   0.925832E+00
  1510   0.757309E+03   0.127601E+02   0.000000E+00   0.121222E+01
  1511   0.752185E+03   0.128806E+02   0.000000E+00   0.148325E+01
  1512   0.747075E+03   0.130027E+02   0.000000E+00   0.173891E+01
  1513   0.741978E+03   0.131261E+02   0.000000E+00   0.197927E+01
  1514   0.736898E+03   0.132509E+02   0.000000E+00   0.220425E+01
  1515   0.731836E+03   0.133771E+02   0.000000E+00   0.241399E+01
  1516   0.726791E+03   0.135046E+02   0.000000E+00   0.260840E+01
  1517   0.721766E+03   0.136333E+02   0.000000E+00   0.278755E+01
  1518   0.716761E+03   0.137631E+02   0.000000E+00   0.295151E+01
  1519   0.711779E+03   0.138940E+02   0.000000E+00   0.310035E+01
  1520   0.706819E+03   0.140259E+02   0.000000E+00   0.323397E+01
  1521   0.701883E+03   0.141587E+02   0.000000E+00   0.335253E+01
  1522   0.696971E+03   0.142926E+02   0.000000E+00   0.345608E+01
  1523   0.692086E+03   0.144271E+02   0.000000E+00   0.354455E+01
  1524   0.687227E+03   0.145624E+02   0.000000E+00   0.361807E+01
  1525   0.682397E+03   0.146984E+02   0.000000E+00   0.367672E+01
  1526   0.677597E+03   0.148350E+02   0.000000E+00   0.372055E+01
  1527   0.672827E+03   0.149723E+02   0.000000E+00   0.374971E+01
  1528   0.668088E+03   0.151100E+02   0.000000E+00   0.376418E+01
  1529   0.663383E+03   0.152481E+02   0.000000E+00   0.376420E+01
  1530   0.658711E+03   0.153866E+02   0.000000E+00   0.374966E+01
  1531   0.654075E+03   0.155255E+02   0.000000E+00   0.372071E+01
  1532   0.649474E+03   0.156646E+02   0.000000E+00   0.367750E+01
  1533   0.644910E+03   0.158038E+02   0.000000E+00   0.362009E+01
  1534   0.640384E+03   0.159431E+02   0.000000E+00   0.354861E+01
  1535   0.635897E+03   0.160825E+02   0.000000E+00   0.346314E+01
  1536   0.631451E+03   0.162219E+02   0.000000E+00   0.336374E+01
  1537   0.627044E+03   0.163611E+02   0.000000E+00   0.325055E+01
  1538   0.622681E+03   0.165002E+02   0.000000E+00   0.312371E+01
  1539   0.618360E+03   0.166390E+02   0.000000E+00   0.298336E+01
  1540   0.614084E+03   0.167776E+02   0.000000E+00   0.282972E+01
  1541   0.609852E+03   0.169159E+02   0.000000E+00   0.266278E+01
  1542   0.605668E+03   0.170537E+02   0.000000E+00   0.248282E+01
  1543   0.601531E+03   0.171911E+02   0.000000E+00   0.228992E+01
  1544   0.597443E+03   0.173280E+02   0.000000E+00   0.208428E+01
  1545   0.593403E+03   0.174642E+02   0.000000E+00   0.186605E+01
  1546   0.589414E+03   0.175998E+02   0.000000E+00   0.163537E+01
  1547   0.585478E+03   0.177347E+02   0.000000E+00   0.139238E+01
  1548   0.581592E+03   0.178688E+02   0.000000E+00   0.113729E+01
  1549   0.577760E+03   0.180021E+02   0.000000E+00   0.870247E+00
  1550   0.573982E+03   0.181345E+02   0.000000E+00   0.591386E+00
  1551   0.570259E+03   0.182659E+02   0.000000E+00   0.300923E+00
  1552   0.566591E+03   0.183963E+02   0.000000E+00  -0.100461E-02
  1553   0.562979E+03   0.185256E+02   0.000000E+00  -0.314111E+00
  1554   0.559422E+03   0.186538E+02   0.000000E+00  -0.638333E+00
  1555   0.555921E+03   0.187808E+02   0.000000E+00  -0.973386E+00
  1556   0.552477E+03   0.189066E+02   0.000000E+00  -0.131913E+01
  1557   0.549090E+03   0.190311E+02   0.000000E+00  -0.167529E+01
  1558   0.545760E+03   0.191542E+02   0.000000E+00  -0.204171E+01
  1559   0.542487E+03   0.192759E+02   0.000000E+00  -0.241812E+01
  1560   0.539272E+03   0.193962E+02   0.000000E+00  -0.280446E+01
  1561   0.536114E+03   0.195150E+02   0.000000E+00  -0.320028E+01
  1562   0.533014E+03   0.196322E+02   0.000000E+00  -0.360552E+01
  1563   0.529972E+03   0.197479E+02   0.000000E+00  -0.401991E+01
  1564   0.526990E+03   0.198619E+02   0.000000E+00  -0.444322E+01
  1565   0.524065E+03   0.199743E+02   0.000000E+00  -0.487518E+01
  1566   0.521200E+03   0.200848E+02   0.000000E+00  -0.531565E+01
  1567   0.518393E+03   0.201936E+02   0.000000E+00  -0.576433E+01
  1568   0.515645E+03   0.203006E+02   0.000000E+00  -0.622110E+01
  1569   0.512956E+03   0.204057E+02   0.000000E+00  -0.668559E+01
  1570   0.510326E+03   0.205089E+02   0.000000E+00  -0.715759E+01
  1571   0.507757E+03   0.206100E+02   0.000000E+00  -0.763694E+01
  1572   0.505245E+03   0.207091E+02   0.000000E+00  -0.812337E+01
  1573   0.502793E+03   0.208062E+02   0.000000E+00  -0.861662E+01
  1574   0.500401E+03   0.209012E+02   0.000000E+00  -0.911641E+01
  1575   0.498068E+03   0.209940E+02   0.000000E+00  -0.962248E+01
  1576   0.495794E+03   0.210848E+02   0.000000E+00  -0.101346E+02
  1577   0.493580E+03   0.211732E+02   0.000000E+00  -0.106524E+02
  1578   0.491426E+03   0.212596E+02   0.000000E+00  -0.111757E+02
  1579   0.489332E+03   0.213436E+02   0.000000E+00  -0.117042E+02
  1580   0.487297E+03   0.214253E+02   0.000000E+00  -0.122376E+02
  1581   0.485322E+03   0.215047E+02   0.000000E+00  -0.127757E+02
  1582   0.483406E+03   0.215818E+02   0.000000E+00  -0.133183E+02
  1583   0.481550E+03   0.216565E+02   0.000000E+00  -0.138650E+02
  1584   0.479752E+03   0.217288E+02   0.000000E+00  -0.144157E+02
  1585   0.478013E+03   0.217985E+02   0.000000E+00  -0.149700E+02
  1586   0.476334E+03   0.218658E+02   0.000000E+00  -0.155278E+02
  1587   0.474712E+03   0.219306E+02   0.000000E+00  -0.160887E+02
  1588   0.473149E+03   0.219928E+02   0.000000E+00  -0.166524E+02
  1589   0.471644E+03   0.220524E+02   0.000000E+00  -0.172188E+02
  1590   0.470197E+03   0.221095E+02   0.000000E+00  -0.177875E+02
  1591   0.468807E+03   0.221639E+02   0.000000E+00  -0.183583E+02
  1592   0.467476E+03   0.222157E+02   0.000000E+00  -0.189309E+02
  1593   0.466201E+03   0.222648E+02   0.000000E+00  -0.195050E+02
  1594   0.464983E+03   0.223112E+02   0.000000E+00  -0.200803E+02
  1595   0.463822E+03   0.223549E+02   0.000000E+00  -0.206566E+02
  1596   0.462716E+03   0.223959E+02   0.000000E+00  -0.212336E+02
  1597   0.461667E+03   0.224341E+02   0.000000E+00  -0.218111E+02
  1598   0.460673E+03   0.224696E+02   0.000000E+00  -0.223886E+02
  1599   0.459734E+03   0.225023E+02   0.000000E+00  -0.229661E+02
  1600   0.458851E+03   0.225322E+02   0.000000E+00  -0.235431E+02
  1601   0.458022E+03   0.225594E+02   0.000000E+00  -0.241195E+02
  1602   0.457246E+03   0.225838E+02   0.000000E+00  -0.246950E+02
  1603   0.456524E+03   0.226052E+02   0.000000E+00  -0.252695E+02
  1604   0.455854E+03   0.226239E+02   0.000000E+00  -0.258426E+02
  1605   0.455237E+03   0.226397E+02   0.000000E+00  -0.264142E+02
  1606   0.454671E+03   0.226527E+02   0.000000E+00  -0.269841E+02
  1607   0.454156E+03   0.226627E+02   0.000000E+00  -0.275521E+02
  1608   0.453692E+03   0.226699E+02   0.000000E+00  -0.281179E+02
  1609   0.453277E+03   0.226742E+02   0.000000E+00  -0.286814E+02
  1610   0.452911E+03   0.226756E+02   0.000000E+00  -0.292423E+02
  1611   0.452593E+03   0.226743E+02   0.000000E+00  -0.298003E+02
  1612   0.452324E+03   0.226701E+02   0.000000E+00  -0.303553E+02
  1613   0.452102E+03   0.226631E+02   0.000000E+00  -0.309070E+02
  1614   0.451926E+03   0.226533E+02   0.000000E+00  -0.314552E+02
  1615   0.451796E+03   0.226408E+02   0.000000E+00  -0.319997E+02
  1616   0.451711E+03   0.226254E+02   0.000000E+00  -0.325403E+02
  1617   0.451670E+03   0.226073E+02   0.000000E+00  -0.330769E+02
  1618   0.451673E+03   0.225863E+02   0.000000E+00  -0.336091E+02
  1619   0.451719E+03   0.225626E+02   0.000000E+00  -0.341369E+02
  1620   0.451806E+03   0.225361E+02   0.000000E+00  -0.346599E+02
  1621   0.451934E+03   0.225068E+02   0.000000E+00  -0.351782E+02
  1622   0.452103E+03   0.224748E+02   0.000000E+00  -0.356913E+02
  1623   0.452312E+03   0.224400E+02   0.000000E+00  -0.361992E+02
  1624   0.452559E+03   0.224025E+02   0.000000E+00  -0.367015E+02
  1625   0.452844E+03   0.223623E+02   0.000000E+00  -0.371982E+02
  1626   0.453166E+03   0.223195E+02   0.000000E+00  -0.376891E+02
  1627   0.453524E+03   0.222740E+02   0.000000E+00  -0.381739E+02
  1628   0.453917E+03   0.222258E+02   0.000000E+00  -0.386524E+02
  1629   0.454345E+03   0.221751E+02   0.000000E+00  -0.391246E+02
  1630   0.454806E+03   0.221216E+02   0.000000E+00  -0.395901E+02
  1631   0.455300E+03   0.220657E+02   0.000000E+00  -0.400489E+02
  1632   0.455825E+03   0.220071E+02   0.000000E+00  -0.405007E+02
  1633   0.456381E+03   0.219460E+02   0.000000E+00  -0.409454E+02
  1634   0.456967E+03   0.218824E+02   0.000000E+00  -0.413827E+02
  1635   0.457581E+03   0.218162E+02   0.000000E+00  -0.418127E+02
  1636   0.458223E+03   0.217475E+02   0.000000E+00  -0.422350E+02
  1637   0.458893E+03   0.216764E+02   0.000000E+00  -0.426495E+02
  1638   0.459587E+03   0.216028E+02   0.000000E+00  -0.430561E+02
  1639   0.460307E+03   0.215269E+02   0.000000E+00  -0.434545E+02
  1640   0.461051E+03   0.214486E+02   0.000000E+00  -0.438447E+02
  1641   0.461817E+03   0.213680E+02   0.000000E+00  -0.442265E+02
  1642   0.462605E+03   0.212851E+02   0.000000E+00  -0.445997E+02
  1643   0.463414E+03   0.212000E+02   0.000000E+00  -0.449642E+02
  1644   0.464244E+03   0.211127E+02   0.000000E+00  -0.453198E+02
  1645   0.465092E+03   0.210232E+02   0.000000E+00  -0.456664E+02
  1646   0.465957E+03   0.209314E+02   0.000000E+00  -0.460040E+02
  1647   0.466839E+03   0.208376E+02   0.000000E+00  -0.463323E+02
  1648   0.467737E+03   0.207417E+02   0.000000E+00  -0.466511E+02
  1649   0.468649E+03   0.206437E+02   0.000000E+00  -0.469605E+02
  1650   0.469574E+03   0.205436E+02   0.000000E+00  -0.472601E+02
  1651   0.470512E+03   0.204416E+02   0.000000E+00  -0.475500E+02
  1652   0.471462E+03   0.203376E+02   0.000000E+00  -0.478301E+02
  1653   0.472422E+03   0.202317E+02   0.000000E+00  -0.481004E+02
  1654   0.473393E+03   0.201239E+02   0.000000E+00  -0.483606E+02
  1655   0.474372E+03   0.200143E+02   0.000000E+00  -0.486108E+02
  1656   0.475360E+03   0.199029E+02   0.000000E+00  -0.488511E+02
  1657   0.476356E+03   0.197897E+02   0.000000E+00  -0.490812E+02
  1658   0.477358E+03   0.196748E+02   0.000000E+00  -0.493012E+02
  1659   0.478368E+03   0.195583E+02   0.000000E+00  -0.495110E+02
  1660   0.479382E+03   0.194402E+02   0.000000E+00  -0.497107E+02
  1661   0.480401E+03   0.193204E+02   0.000000E+00  -0.499001E+02
  1662   0.481423E+03   0.191992E+02   0.000000E+00  -0.500792E+02
  1663   0.482449E+03   0.190764E+02   0.000000E+00  -0.502481E+02
  1664   0.483477E+03   0.189523E+02   0.000000E+00  -0.504066E+02
  1665   0.484506E+03   0.188267E+02   0.000000E+00  -0.505547E+02
  1666   0.485536E+03   0.186998E+02   0.000000E+00  -0.506926E+02
  1667   0.486566E+03   0.185716E+02   0.000000E+00  -0.508201E+02
  1668   0.487594E+03   0.184421E+02   0.000000E+00  -0.509371E+02
  1669   0.488621E+03   0.183113E+02   0.000000E+00  -0.510437E+02
  1670   0.489644E+03   0.181794E+02   0.000000E+00  -0.511399E+02
  1671   0.490665E+03   0.180463E+02   0.000000E+00  -0.512258E+02
  1672   0.491680E+03   0.179122E+02   0.000000E+00  -0.513012E+02
  1673   0.492691E+03   0.177770E+02   0.000000E+00  -0.513663E+02
  1674   0.493696E+03   0.176409E+02   0.000000E+00  -0.514209E+02
  1675   0.494694E+03   0.175039E+02   0.000000E+00  -0.514653E+02
  1676   0.495684E+03   0.173660E+02   0.000000E+00  -0.514994E+02
  1677   0.496667E+03   0.172274E+02   0.000000E+00  -0.515233E+02
  1678   0.497640E+03   0.170880E+02   0.000000E+00  -0.515369E+02
  1679   0.498604E+03   0.169479E+02   0.000000E+00  -0.515403E+02
  1680   0.499556E+03   0.168072E+02   0.000000E+00  -0.515335E+02
  1681   0.500498E+03   0.166659E+02   0.000000E+00  -0.515165E+02
  1682   0.501426E+03   0.165240E+02   0.000000E+00  -0.514895E+02
  1683   0.502341E+03   0.163816E+02   0.000000E+00  -0.514523E+02
  1684   0.503243E+03   0.162387E+02   0.000000E+00  -0.514051E+02
  1685   0.504130E+03   0.160954E+02   0.000000E+00  -0.513479E+02
  1686   0.505001E+03   0.159518E+02   0.000000E+00  -0.512808E+02
  1687   0.505856E+03   0.158077E+02   0.000000E+00  -0.512038E+02
  1688   0.506694E+03   0.156635E+02   0.000000E+00  -0.511170E+02
  1689   0.507515E+03   0.155189E+02   0.000000E+00  -0.510205E+02
  1690   0.508316E+03   0.153743E+02   0.000000E+00  -0.509143E+02
  1691   0.509097E+03   0.152295E+02   0.000000E+00  -0.507985E+02
  1692   0.509860E+03   0.150846E+02   0.000000E+00  -0.506731E+02
  1693   0.510600E+03   0.149397E+02   0.000000E+00  -0.505383E+02
  1694   0.511319E+03   0.147948E+02   0.000000E+00  -0.503940E+02
  1695   0.512015E+03   0.146500E+02   0.000000E+00  -0.502405E+02
  1696   0.512688E+03   0.145052E+02   0.000000E+00  -0.500777E+02
  1697   0.513338E+03   0.143607E+02   0.000000E+00  -0.499057E+02
  1698   0.513961E+03   0.142163E+02   0.000000E+00  -0.497246E+02
  1699   0.514559E+03   0.140721E+02   0.000000E+00  -0.495346E+02
  1700   0.515131E+03   0.139282E+02   0.000000E+00  -0.493356E+02
  1701   0.515677E+03   0.137846E+02   0.000000E+00  -0.491279E+02
  1702   0.516194E+03   0.136415E+02   0.000000E+00  -0.489115E+02
  1703   0.516685E+03   0.134989E+02   0.000000E+00  -0.486867E+02
  1704   0.517147E+03   0.133566E+02   0.000000E+00  -0.484535E+02
  1705   0.517582E+03   0.132150E+02   0.000000E+00  -0.482120E+02
  1706   0.517988E+03   0.130739E+02   0.000000E+00  -0.479625E+02
  1707   0.518366E+03   0.129334E+02   0.000000E+00  -0.477049E+02
  1708   0.518714E+03   0.127937E+02   0.000000E+00  -0.474394E+02
  1709   0.519034E+03   0.126546E+02   0.000000E+00  -0.471662E+02
  1710   0.519324E+03   0.125164E+02   0.000000E+00  -0.468854E+02
  1711   0.519585E+03   0.123789E+02   0.000000E+00  -0.465970E+02
  1712   0.519815E+03   0.122422E+02   0.000000E+00  -0.463014E+02
  1713   0.520015E+03   0.121064E+02   0.000000E+00  -0.459985E+02
  1714   0.520185E+03   0.119715E+02   0.000000E+00  -0.456884E+02
  1715   0.520324E+03   0.118375E+02   0.000000E+00  -0.453716E+02
  1716   0.520433E+03   0.117046E+02   0.000000E+00  -0.450479E+02
  1717   0.520511E+03   0.115728E+02   0.000000E+00  -0.447176E+02
  1718   0.520557E+03   0.114419E+02   0.000000E+00  -0.443809E+02
  1719   0.520572E+03   0.113122E+02   0.000000E+00  -0.440378E+02
  1720   0.520555E+03   0.111836E+02   0.000000E+00  -0.436886E+02
  1721   0.520508E+03   0.110563E+02   0.000000E+00  -0.433334E+02
  1722   0.520428E+03   0.109302E+02   0.000000E+00  -0.429724E+02
  1723   0.520316E+03   0.108054E+02   0.000000E+00  -0.426058E+02
  1724   0.520173E+03   0.106818E+02   0.000000E+00  -0.422336E+02
  1725   0.519998E+03   0.105596E+02   0.000000E+00  -0.418562E+02
  1726   0.519790E+03   0.104388E+02   0.000000E+00  -0.414736E+02
  1727   0.519550E+03   0.103194E+02   0.000000E+00  -0.410860E+02
  1728   0.519277E+03   0.102014E+02   0.000000E+00  -0.406936E+02
  1729   0.518972E+03   0.100849E+02   0.000000E+00  -0.402965E+02
  1730   0.518634E+03   0.996989E+01   0.000000E+00  -0.398949E+02
